side,entry_time,entry_price,entry_type,exit_time,exit_price,exit_reason,qty,size_mult,pnl,equity_before,equity_after,bars_held
SHORT,2025-02-28T02:00:00+00:00,82699.946702,LIMIT,2025-02-28T15:00:00+00:00,82962.77723225944,TRAIL,0.009359917011148007,0.3879999999999999,-3.6230139621234088,9365.484045018478,9361.861031056354,13
SHORT,2025-03-03T15:00:00+00:00,91123.77160000001,LIMIT,2025-03-04T18:00:00+00:00,86393.31484034499,TRAIL,0.016127889222780765,0.694,74.14505066392508,9361.861031056354,9436.00608172028,27
SHORT,2025-03-10T15:00:00+00:00,79984.0,LIMIT,2025-03-11T08:00:00+00:00,81449.36288081245,TRAIL,0.01170666944442512,0.45999999999999996,-18.571904124212562,9436.00608172028,9417.434177596067,17
SHORT,2025-03-13T18:00:00+00:00,80649.8668,LIMIT,2025-03-14T09:00:00+00:00,82806.06141547838,TRAIL,0.0333453502291733,0.91,-75.98693599541905,9417.434177596067,9341.447241600648,15
LONG,2025-04-25T15:00:00+00:00,95008.99799999999,LIMIT,2025-04-27T05:00:00+00:00,93770.40670614904,TRAIL,0.040151027434466975,0.82,-55.41547831256593,9341.447241600648,9286.031763288083,38
LONG,2025-04-28T12:00:00+00:00,95242.824756,LIMIT,2025-04-28T14:00:00+00:00,93891.20135078198,TRAIL,0.06559186659225476,0.9279999999999999,-97.95974243436868,9286.031763288083,9188.072020853715,2
LONG,2025-05-11T00:00:00+00:00,104120.81999999999,LIMIT,2025-05-12T14:00:00+00:00,103054.67799606443,TRAIL,0.0376583208990998,0.6399999999999999,-46.000528747689515,9188.072020853715,9142.071492106026,38
