side,entry_time,entry_price,exit_time,exit_price,exit_reason,qty,size_mult,pnl,equity_before,equity_after,bars_held
LONG,2023-06-20T17:00:00+00:00,27386.02611,2023-06-23T15:00:00+00:00,30410.96143536388,TRAIL,0.16046700740659545,1.0,478.4464370382474,8622.929154261525,9101.375591299771,70
LONG,2023-06-23T16:00:00+00:00,31244.257601999998,2023-06-24T01:00:00+00:00,30410.971433363877,TRAIL,0.080930171834401,0.73,-71.18031902519193,9101.375591299771,9030.19527227458,9
LONG,2023-07-13T19:00:00+00:00,31261.261002,2023-07-14T17:00:00+00:00,30915.973991173156,TRAIL,0.1298997423106014,0.874,-50.910298832003974,9030.19527227458,8979.284973442574,22
SHORT,2023-08-17T01:00:00+00:00,28575.123832,2023-08-17T15:00:00+00:00,28389.38602800923,TRAIL,0.23014243556815392,1.0,32.91368730741988,8979.284973442574,9012.198660749995,14
SHORT,2023-08-17T16:00:00+00:00,27928.433196,2023-08-17T21:00:00+00:00,27299.756669908154,TRAIL,0.20040945911492763,1.0,117.69153380812642,9012.198660749995,9129.890194558122,5
SHORT,2023-08-17T22:00:00+00:00,26248.679214,2023-08-21T21:00:00+00:00,26213.815420700903,TRAIL,0.08775552596148709,1.0,-0.39341483946508937,9129.890194558122,9129.496779718656,95
SHORT,2023-08-22T22:00:00+00:00,25664.16614,2023-08-23T00:00:00+00:00,26132.778922798723,TRAIL,0.15260540016425822,0.766,-77.44121138753147,9129.496779718656,9052.055568331125,2
SHORT,2023-08-25T15:00:00+00:00,25828.423282,2023-08-27T14:00:00+00:00,26139.93153337569,TRAIL,0.18408434450827021,0.802,-64.51871266193254,9052.055568331125,8987.536855669192,47
LONG,2023-08-29T17:00:00+00:00,28005.589998,2023-08-30T03:00:00+00:00,27284.642031577725,TRAIL,0.12660465014013103,1.0,-96.5253654198345,8987.536855669192,8891.011490249357,10
SHORT,2023-08-31T16:00:00+00:00,26916.625598,2023-08-31T16:00:00+00:00,26808.003925293797,TRAIL,0.19794592314004605,1.0,13.525288737086063,8891.011490249357,8904.536778986443,0
SHORT,2023-08-31T17:00:00+00:00,26228.973156,2023-09-03T12:00:00+00:00,26045.402711974883,TRAIL,0.15665599776540615,1.0,22.61559018712231,8904.536778986443,8927.152369173566,67
