window,train_start,train_end,test_start,test_end,bars_test,equity_start,equity_end,return_pct,trades,profit_factor,max_drawdown,sharpe_approx,win_rate,avg_pnl,median_pnl,avg_hold_bars,long_trades,short_trades,avg_size_mult
0,2019-01-01T00:00:00+00:00,2019-06-30T00:00:00+00:00,2019-06-30T00:00:00+00:00,2019-09-28T00:00:00+00:00,2152,10000.0,9956.345372406911,-0.004365462759308825,12,0.8818111919309608,-0.01812723931634419,-0.2831654304209397,0.4166666666666667,-3.637885632757564,-9.43119786894042,27.833333333333332,5,7,0.7194999999999999
1,2019-04-01T00:00:00+00:00,2019-09-28T00:00:00+00:00,2019-09-28T00:00:00+00:00,2019-12-27T00:00:00+00:00,2156,9956.345372406911,9820.56163597384,-0.013637909429034423,17,0.7677448782419113,-0.03689786072541412,-0.8381036505484908,0.4117647058823529,-7.987278613710005,-10.275154261380806,34.11764705882353,6,11,0.8051764705882353
2,2019-06-30T00:00:00+00:00,2019-12-27T00:00:00+00:00,2019-12-27T00:00:00+00:00,2020-03-26T00:00:00+00:00,2153,9820.56163597384,10904.727541647593,0.11039754607336616,16,6.513436078883495,-0.011235225422487893,3.360219107832101,0.625,67.7603691046099,19.504508107494573,45.0625,10,6,0.7795
3,2019-09-28T00:00:00+00:00,2020-03-26T00:00:00+00:00,2020-03-26T00:00:00+00:00,2020-06-24T00:00:00+00:00,2158,10904.727541647593,10989.244298219157,0.007750469349075972,18,1.0983360803614313,-0.03804811350826531,0.2938234432020112,0.3888888888888889,4.695375365086793,-25.18967876569198,25.555555555555557,12,6,0.864
4,2019-12-27T00:00:00+00:00,2020-06-24T00:00:00+00:00,2020-06-24T00:00:00+00:00,2020-09-22T00:00:00+00:00,2157,10989.244298219157,10729.344822714907,-0.02365035014704031,13,0.5305490910386866,-0.04131178434167837,-1.9139277902351002,0.3076923076923077,-19.992267346480443,-37.0790442451829,28.46153846153846,8,5,0.8546153846153847
5,2020-03-26T00:00:00+00:00,2020-09-22T00:00:00+00:00,2020-09-22T00:00:00+00:00,2020-12-21T00:00:00+00:00,2159,10729.344822714907,10357.78295329037,-0.03463043415641831,17,0.3963419411471202,-0.03925597822305538,-2.7112528037358006,0.17647058823529413,-21.85658055438455,-24.28864954867992,17.647058823529413,16,1,0.590235294117647
6,2020-06-24T00:00:00+00:00,2020-12-21T00:00:00+00:00,2020-12-21T00:00:00+00:00,2021-03-21T00:00:00+00:00,2153,10357.78295329037,10156.028014268994,-0.01947858339291475,15,0.3179924434983793,-0.022021332065352728,-3.1780491631298062,0.4,-13.450329268091668,-9.293207390633558,22.2,13,2,0.4492
7,2020-09-22T00:00:00+00:00,2021-03-21T00:00:00+00:00,2021-03-21T00:00:00+00:00,2021-06-19T00:00:00+00:00,2155,10156.028014268994,10364.803633553407,0.020556817979537678,10,1.768995838441197,-0.020639896915248368,1.3165670363090554,0.6,20.8775619284417,17.88093705793917,46.3,1,9,0.7660000000000001
8,2020-12-21T00:00:00+00:00,2021-06-19T00:00:00+00:00,2021-06-19T00:00:00+00:00,2021-09-17T00:00:00+00:00,2156,10364.803633553407,10050.69721815906,-0.03030510046302337,17,0.3933326668466605,-0.03529770650388753,-3.1164916785182335,0.4117647058823529,-18.4768479643733,-26.382100673447226,23.941176470588236,8,9,0.7003529411764705
9,2021-03-21T00:00:00+00:00,2021-09-17T00:00:00+00:00,2021-09-17T00:00:00+00:00,2021-12-16T00:00:00+00:00,2158,10050.69721815906,9932.506096938072,-0.011759494754995492,19,0.7874763237754434,-0.02128749403935959,-0.7004975686398236,0.2631578947368421,-6.220585327420416,-15.094770068295132,31.105263157894736,11,8,0.7186315789473684
10,2021-06-19T00:00:00+00:00,2021-12-16T00:00:00+00:00,2021-12-16T00:00:00+00:00,2022-03-16T00:00:00+00:00,2160,9932.506096938072,9490.870319779096,-0.04446368044970239,22,0.4077784682056611,-0.04446368044970239,-3.0718812580727533,0.3181818181818182,-20.074353507226206,-31.657147277919954,24.545454545454547,4,18,0.6326363636363636
