side,entry_time,entry_price,exit_time,exit_price,exit_reason,qty,size_mult,pnl,equity_before,equity_after,bars_held
LONG,2025-06-01T22:00:00+00:00,105517.639308,2025-06-02T10:00:00+00:00,104376.9146902042,TRAIL,0.058937368487145876,0.892,-76.5092816457177,8390.899451490091,8314.390169844373,12
LONG,2025-06-03T01:00:00+00:00,106306.977144,2025-06-03T08:00:00+00:00,104890.98213906933,TRAIL,0.038786631631458554,0.748,-61.06541973425273,8314.390169844373,8253.324750110121,7
SHORT,2025-06-13T01:00:00+00:00,103777.050438,2025-06-13T23:00:00+00:00,106140.52223914955,TRAIL,0.035068091416856136,1.0,-88.4035016553589,8253.324750110121,8164.9212484547625,22
LONG,2025-06-16T05:00:00+00:00,106407.2772,2025-06-16T23:00:00+00:00,107308.78306035718,TRAIL,0.05203396738887817,0.802,38.56855565615793,8164.9212484547625,8203.48980411092,18
LONG,2025-06-20T09:00:00+00:00,105980.871936,2025-06-20T14:00:00+00:00,104709.94203870698,TRAIL,0.05498583765911625,0.9279999999999999,-78.57190317878106,8203.48980411092,8124.91790093214,5
SHORT,2025-06-20T17:00:00+00:00,103649.875878,2025-06-22T00:00:00+00:00,103006.80061281894,TRAIL,0.04768461302905482,1.0,23.274037432464283,8124.91790093214,8148.191938364604,31
SHORT,2025-06-22T15:00:00+00:00,99608.364342,2025-06-23T00:00:00+00:00,101268.52036391434,TRAIL,0.029412147970867122,0.856,-53.25992006394365,8148.191938364604,8094.93201830066,9
LONG,2025-06-30T01:00:00+00:00,108735.54276,2025-06-30T06:00:00+00:00,107675.29378943861,TRAIL,0.05667433143401292,0.712,-69.28760616755305,8094.93201830066,8025.644412133107,5
LONG,2025-07-02T17:00:00+00:00,109434.89260199999,2025-07-04T08:00:00+00:00,108549.97891469943,TRAIL,0.04143148866826598,0.766,-43.43686970835989,8025.644412133107,7982.207542424747,39
LONG,2025-07-10T17:00:00+00:00,112665.998694,2025-07-10T21:00:00+00:00,114201.38189444733,TRAIL,0.03359936634757621,0.622,45.870952461214436,7982.207542424747,8028.078494885961,4
LONG,2025-07-10T22:00:00+00:00,116513.818104,2025-07-14T15:00:00+00:00,120573.46335122862,TRAIL,0.022033621647747397,0.622,85.53076880870319,8028.078494885961,8113.609263694664,89
LONG,2025-07-17T22:00:00+00:00,120296.244438,2025-07-18T14:00:00+00:00,118263.15868782056,TRAIL,0.01915026896141667,0.5680000000000001,-42.36049648741068,8113.609263694664,8071.248767207254,16
SHORT,2025-08-05T15:00:00+00:00,113014.512576,2025-08-06T14:00:00+00:00,114713.25555051262,TRAIL,0.045783299647013394,1.0,-85.59365510993179,8071.248767207254,7985.655112097322,23
LONG,2025-08-07T20:00:00+00:00,117485.48239800001,2025-08-08T15:00:00+00:00,115961.9603559771,TRAIL,0.037998292315585415,0.784,-64.54418902959246,7985.655112097322,7921.110923067729,19
LONG,2025-08-10T04:00:00+00:00,118523.7,2025-08-11T02:00:00+00:00,120088.81252241631,TRAIL,0.04228978225441557,0.6579999999999999,58.620114378330925,7921.110923067729,7979.73103744606,22
LONG,2025-08-11T03:00:00+00:00,121900.365198,2025-08-11T11:00:00+00:00,120576.83338668273,TRAIL,0.028965117405419405,0.6399999999999999,-43.603789698468994,7979.73103744606,7936.127247747591,8
LONG,2025-08-13T14:00:00+00:00,121792.323594,2025-08-14T06:00:00+00:00,121506.49727149883,TRAIL,0.025047443881119322,0.586,-11.729728944073234,7936.127247747591,7924.397518803518,16
SHORT,2025-08-19T15:00:00+00:00,113859.883468,2025-08-20T15:00:00+00:00,114328.8039713936,TRAIL,0.04250543211983951,1.0,-27.20611269995051,7924.397518803518,7897.191406103568,24
SHORT,2025-08-24T20:00:00+00:00,112577.48,2025-08-26T22:00:00+00:00,111700.03604354835,TRAIL,0.04231112372016587,1.0,30.008564502210078,7897.191406103568,7927.199970605778,50
