window,test_start,test_end,bars,trades,profit_factor,sharpe,max_drawdown,win_rate,equity_start,equity_end
0,2019-06-30T00:00:00+00:00,2019-09-28T00:00:00+00:00,2152,9,3.5545404638893396,2.53798239264204,-0.005119290988198522,0.5555555555555556,10000.0,10227.109388201858
1,2019-09-28T00:00:00+00:00,2019-12-27T00:00:00+00:00,2156,4,0.4002187587897826,-1.6926867994791823,-0.014808099457401802,0.25,10227.109388201858,10090.598126038823
2,2019-12-27T00:00:00+00:00,2020-03-26T00:00:00+00:00,2153,5,0.2377345996042686,-1.8649543717037824,-0.010182216327328297,0.2,10090.598126038823,10012.089388625365
3,2020-03-26T00:00:00+00:00,2020-06-24T00:00:00+00:00,2158,4,1.8045785796212173,1.0562010722532535,-0.014277656394563465,0.5,10012.089388625365,10130.144950047861
4,2020-06-24T00:00:00+00:00,2020-09-22T00:00:00+00:00,2157,5,1.6517014863081971,0.9866786373923228,-0.013351043404309038,0.4,10130.144950047861,10239.605070115938
5,2020-09-22T00:00:00+00:00,2020-12-21T00:00:00+00:00,2159,4,4.20162507585198,1.532402771518229,-0.00350073012596408,0.5,10239.605070115938,10360.332586703289
6,2020-12-21T00:00:00+00:00,2021-03-21T00:00:00+00:00,2153,4,0.4540683397849489,-1.0593791706597566,-0.005468197118396523,0.75,10360.332586703289,10329.327296110327
7,2021-03-21T00:00:00+00:00,2021-06-19T00:00:00+00:00,2155,4,3.2645753808034166,1.889891624418454,-0.005211188522548982,0.5,10329.327296110327,10453.334675360362
8,2021-06-19T00:00:00+00:00,2021-09-17T00:00:00+00:00,2156,4,0.7165002826264941,-0.5967409268751943,-0.013995246710371334,0.25,10453.334675360362,10411.439408952956
9,2021-09-17T00:00:00+00:00,2021-12-16T00:00:00+00:00,2158,8,1.1129930840477869,0.21963027186323683,-0.015218920987443041,0.5,10411.439408952956,10432.405046784681
10,2021-12-16T00:00:00+00:00,2022-03-16T00:00:00+00:00,2160,5,2.3891331715980706,1.2302598895864998,-0.005744495527703952,0.4,10432.405046784681,10560.897355265472
11,2022-03-16T00:00:00+00:00,2022-06-14T00:00:00+00:00,2160,10,4.93048287517668,3.4152441708777492,-0.006587043279946969,0.6,10560.897355265472,10912.49842298374
12,2022-06-14T00:00:00+00:00,2022-09-12T00:00:00+00:00,2160,4,0.0,-3.1186828421861317,-0.009955051497001488,0.0,10912.49842298374,10803.863939221988
13,2022-09-12T00:00:00+00:00,2022-12-11T00:00:00+00:00,2160,4,1.8470378241759056,0.8467857693992502,-0.003175707936354577,0.5,10803.863939221988,10833.09720840741
14,2022-12-11T00:00:00+00:00,2023-03-11T00:00:00+00:00,2160,9,3.357218593179081,2.6859543290482666,-0.008752760860033737,0.5555555555555556,10833.09720840741,11350.203767409395
15,2023-03-11T00:00:00+00:00,2023-06-09T00:00:00+00:00,2159,6,1.3518864318489874,0.5553085230599923,-0.014897772284792499,0.5,11350.203767409395,11410.88629657626
16,2023-06-09T00:00:00+00:00,2023-09-07T00:00:00+00:00,2160,2,2.428223553364604,1.1060162748163316,-0.004750461986108845,0.5,11410.88629657626,11489.209456461169
17,2023-09-07T00:00:00+00:00,2023-12-06T00:00:00+00:00,2160,4,inf,3.9401033291603684,0.0,1.0,11489.209456461169,12127.225525895505
18,2023-12-06T00:00:00+00:00,2024-03-05T00:00:00+00:00,2160,6,0.9235738983707363,-0.1487798657830781,-0.013324330423681308,0.5,12127.225525895505,12113.466957754054
19,2024-03-05T00:00:00+00:00,2024-06-03T00:00:00+00:00,2160,5,0.0,-3.8946012795813685,-0.020062068727384252,0.0,12113.466957754054,11870.445751120693
20,2024-06-03T00:00:00+00:00,2024-09-01T00:00:00+00:00,2160,3,1.840810279843417,0.8657737062055201,-0.010490364267705332,0.3333333333333333,11870.445751120693,11975.14790341864
21,2024-09-01T00:00:00+00:00,2024-11-30T00:00:00+00:00,2160,10,0.33746665883860516,-2.8801865926820263,-0.024079485825208247,0.2,11975.14790341864,11733.80599009291
22,2024-11-30T00:00:00+00:00,2025-02-28T00:00:00+00:00,2160,8,1.682165222479842,0.9063798311183682,-0.009207997966662607,0.375,11733.80599009291,11838.317589795179
23,2025-02-28T00:00:00+00:00,2025-05-29T00:00:00+00:00,2160,6,0.8019689843789836,-0.40238834759183456,-0.016342684492822057,0.16666666666666666,11838.317589795179,11798.59180587682
24,2025-05-29T00:00:00+00:00,2025-08-27T00:00:00+00:00,2160,2,0.0,-2.8388158900215337,-0.008817206743729211,0.0,11798.59180587682,11694.561182639534
25,2025-08-27T00:00:00+00:00,2025-11-25T00:00:00+00:00,2160,10,3.5023289198222685,2.3882039516788525,-0.008509177349309116,0.6,11694.561182639534,12057.098048807851
26,2025-11-25T00:00:00+00:00,2026-02-23T00:00:00+00:00,1338,2,0.0,-3.5912962510172854,-0.0144450393758635,0.0,12057.098048807851,11882.932792734175
