side,entry_time,entry_price,exit_time,exit_price,exit_reason,qty,size_mult,pnl,equity_before,equity_after,bars_held
SHORT,2020-06-25T04:00:00+00:00,9098.309974,2020-06-25T08:00:00+00:00,9326.294550780733,TRAIL,0.43680475619716486,0.874,-105.62071364302884,11209.972587978651,11104.351874335622,4
SHORT,2020-06-27T20:00:00+00:00,8935.66251,2020-06-28T14:00:00+00:00,9143.196450136284,TRAIL,0.4759361673736093,0.874,-105.2261952013883,11104.351874335622,10999.125679134233,15
SHORT,2020-07-02T16:00:00+00:00,9047.110216000001,2020-07-04T17:00:00+00:00,9138.37977028148,TRAIL,0.6503024586363342,0.856,-68.22236718507773,10999.125679134233,10930.903311949156,49
SHORT,2020-07-05T10:00:00+00:00,9017.776084000001,2020-07-05T22:00:00+00:00,9110.081490763165,TRAIL,0.8139386328438805,0.784,-86.19715929300129,10930.903311949156,10844.706152656154,12
LONG,2020-07-06T13:00:00+00:00,9272.294088,2020-07-07T20:00:00+00:00,9206.808186700951,TRAIL,0.8042373903080392,1.0,-63.81239910419775,10844.706152656154,10780.893753551956,31
LONG,2020-07-22T23:00:00+00:00,9501.9,2020-07-24T06:00:00+00:00,9477.953919406124,TRAIL,0.8911542761500865,1.0,-34.02513560400435,10780.893753551956,10746.868617947952,31
LONG,2020-07-25T18:00:00+00:00,9690.427698,2020-07-26T12:00:00+00:00,9811.283569704816,TRAIL,0.7423379745175445,0.91,78.85825737833508,10746.868617947952,10825.726875326287,18
LONG,2020-07-27T04:00:00+00:00,10250.89977,2020-07-27T16:00:00+00:00,10322.542666376861,TRAIL,0.36094326646801256,0.856,20.289636900885522,10825.726875326287,10846.016512227172,12
LONG,2020-07-27T17:00:00+00:00,10722.334038,2020-07-27T23:00:00+00:00,10702.34407786366,TRAIL,0.23440638253774773,0.856,-8.452335213264988,10846.016512227172,10837.564177013906,6
LONG,2020-07-31T16:00:00+00:00,11349.159377999998,2020-08-02T04:00:00+00:00,11635.4752987446,TRAIL,0.21794907630415014,0.55,58.645180534719735,10837.564177013906,10896.209357548627,36
LONG,2020-08-05T16:00:00+00:00,11664.342402,2020-08-05T22:00:00+00:00,11509.13975629448,TRAIL,0.2191633096807537,0.55,-37.82380828901094,10896.209357548627,10858.385549259616,6
LONG,2020-09-01T16:00:00+00:00,12041.737866,2020-09-02T06:00:00+00:00,11805.821159232439,TRAIL,0.2583683446462251,0.55,-65.5744997638254,10858.385549259616,10792.811049495791,14
SHORT,2020-09-03T13:00:00+00:00,10816.756216,2020-09-07T22:00:00+00:00,10268.44903971215,TRAIL,0.26474518293796634,1.0,140.9750288004955,10792.811049495791,10933.786078296287,105
SHORT,2020-09-13T12:00:00+00:00,10322.815024,2020-09-14T08:00:00+00:00,10441.810868201102,TRAIL,0.49924591542781316,0.784,-67.18318016683608,10933.786078296287,10866.602898129451,20
LONG,2020-09-15T13:00:00+00:00,10910.121588,2020-09-17T10:00:00+00:00,10793.694245526269,TRAIL,0.412130137960027,1.0,-54.6918141763158,10866.602898129451,10811.911083953135,45
LONG,2020-09-19T12:00:00+00:00,11141.917938,2020-09-20T01:00:00+00:00,10967.79495038123,TRAIL,0.6371151485165338,1.0,-121.50121787477939,10811.911083953135,10690.409866078355,13
