side,entry_time,entry_price,exit_time,exit_price,exit_reason,qty,size_mult,pnl,equity_before,equity_after,bars_held
LONG,2025-06-01T22:00:00+00:00,105517.639308,2025-06-02T10:00:00+00:00,104376.9146902042,TRAIL,0.059577110853923754,0.892,-77.33976034160962,8481.979423539782,8404.639663198173,12
LONG,2025-06-03T01:00:00+00:00,106306.977144,2025-06-03T08:00:00+00:00,104890.98213906933,TRAIL,0.039207645534118006,0.748,-61.72826127522849,8404.639663198173,8342.911401922946,7
SHORT,2025-06-13T01:00:00+00:00,103777.050438,2025-06-13T23:00:00+00:00,106140.52223914955,TRAIL,0.035448742001998844,1.0,-89.36308751458822,8342.911401922946,8253.548314408357,22
SHORT,2025-06-21T22:00:00+00:00,101435.318878,2025-06-22T00:00:00+00:00,103006.80061281894,TRAIL,0.052953217962737636,0.982,-91.33441591394939,8253.548314408357,8162.213898494408,2
SHORT,2025-06-22T15:00:00+00:00,99608.364342,2025-06-23T00:00:00+00:00,101268.52036391434,TRAIL,0.029462762385610783,0.856,-53.35157333884221,8162.213898494408,8108.8623251555655,9
LONG,2025-07-10T17:00:00+00:00,112665.998694,2025-07-10T21:00:00+00:00,114201.38189444733,TRAIL,0.03413249210533529,0.622,46.598793160263206,8108.8623251555655,8155.461118315829,4
LONG,2025-07-10T22:00:00+00:00,116513.818104,2025-07-14T15:00:00+00:00,120573.46335122862,TRAIL,0.022383232146815032,0.622,86.88789725753023,8155.461118315829,8242.349015573358,89
LONG,2025-07-17T22:00:00+00:00,120296.244438,2025-07-18T14:00:00+00:00,118263.15868782056,TRAIL,0.019454128907635027,0.5680000000000001,-43.03263629967029,8242.349015573358,8199.316379273687,16
SHORT,2025-08-05T15:00:00+00:00,113014.512576,2025-08-06T14:00:00+00:00,114713.25555051262,TRAIL,0.04650974954682781,1.0,-86.95178138433226,8199.316379273687,8112.364597889355,23
LONG,2025-08-11T02:00:00+00:00,120011.9976,2025-08-11T02:00:00+00:00,120088.81252241631,TRAIL,0.03587641733044772,0.6399999999999999,-3.7046234351844296,8112.364597889355,8108.65997445417,0
LONG,2025-08-11T03:00:00+00:00,121900.365198,2025-08-11T11:00:00+00:00,120576.83338668273,TRAIL,0.0294331083414386,0.6399999999999999,-44.308298438045256,8108.65997445417,8064.351676016125,8
LONG,2025-08-14T01:00:00+00:00,123872.58956400001,2025-08-14T06:00:00+00:00,121506.48727349883,TRAIL,0.01914260925368686,0.55,-48.81626844151551,8064.351676016125,8015.535407574609,5
SHORT,2025-08-19T15:00:00+00:00,113859.883468,2025-08-20T15:00:00+00:00,114328.8039713936,TRAIL,0.042994283838284096,1.0,-27.51900811783665,8015.535407574609,7988.016399456772,24
SHORT,2025-08-25T21:00:00+00:00,109540.04760800001,2025-08-26T22:00:00+00:00,111700.03604354835,TRAIL,0.029457406608674266,0.946,-68.51552694267716,7988.016399456772,7919.500872514095,25
