side,entry_time,entry_price,exit_time,exit_price,exit_reason,qty,size_mult,pnl,equity_before,equity_after,bars_held
SHORT,2021-06-20T11:00:00+00:00,34079.98264,2021-06-20T19:00:00+00:00,35334.780734902226,TRAIL,0.03425012500970259,0.478,-44.76008985466982,10364.803633553407,10320.043543698737,8
SHORT,2021-06-21T07:00:00+00:00,32769.88471200001,2021-06-22T15:00:00+00:00,31858.871568032682,TRAIL,0.02593684397417814,0.514,22.37160629759568,10320.043543698737,10342.415149996334,32
SHORT,2021-06-25T13:00:00+00:00,33087.261224,2021-06-27T00:00:00+00:00,32437.911027955437,TRAIL,0.037643739855282105,0.586,22.594010451209158,10342.415149996334,10365.009160447542,35
SHORT,2021-07-14T04:00:00+00:00,31823.643998,2021-07-14T10:00:00+00:00,32694.072810706868,TRAIL,0.04826855134771034,0.478,-44.3499703856316,10365.009160447542,10320.65919006191,6
SHORT,2021-07-15T13:00:00+00:00,31716.90535,2021-07-16T13:00:00+00:00,31962.62830069691,TRAIL,0.04862871176740602,0.45999999999999996,-14.271680809613429,10320.65919006191,10306.387509252296,24
SHORT,2021-07-19T13:00:00+00:00,30707.007370000003,2021-07-21T04:00:00+00:00,30345.00291907171,TRAIL,0.06447491978883113,0.532,20.387965337050424,10306.387509252296,10326.775474589345,39
LONG,2021-07-26T00:00:00+00:00,35388.096203999994,2021-07-26T00:00:00+00:00,35530.15031853135,TRAIL,0.11015470106328748,1.0,9.788944836794888,10326.775474589345,10336.56441942614,0
LONG,2021-07-26T01:00:00+00:00,36766.081746,2021-07-26T20:00:00+00:00,37796.50317208456,TRAIL,0.08402261144927335,1.0,81.87999178698944,10336.56441942614,10418.44441121313,19
LONG,2021-07-28T02:00:00+00:00,39886.735752,2021-07-30T08:00:00+00:00,38744.12768586134,TRAIL,0.05116465931200016,1.0,-61.478493435532755,10418.44441121313,10356.965917777597,54
LONG,2021-07-30T21:00:00+00:00,40676.693712,2021-08-01T16:00:00+00:00,41003.548593237334,TRAIL,0.06371204154507366,0.946,16.921580529230905,10356.965917777597,10373.887498306829,43
LONG,2021-08-13T07:00:00+00:00,45842.51667,2021-08-14T10:00:00+00:00,46592.97538357276,TRAIL,0.043613778249374055,0.6399999999999999,29.706744129475794,10373.887498306829,10403.594242436306,27
LONG,2021-08-21T17:00:00+00:00,49490.016024000004,2021-08-22T14:00:00+00:00,48291.97914646873,TRAIL,0.03789196749520349,0.4959999999999999,-48.174838558431794,10403.594242436306,10355.419403877873,21
LONG,2021-08-23T02:00:00+00:00,49832.854578,2021-08-23T19:00:00+00:00,49228.008689489936,TRAIL,0.03884624820675768,0.478,-26.382100673447226,10355.419403877873,10329.037303204426,17
LONG,2021-08-25T16:00:00+00:00,48827.173482000006,2021-08-26T03:00:00+00:00,47866.942095455604,TRAIL,0.04008432786675052,0.586,-41.397168699884375,10329.037303204426,10287.640134504541,11
SHORT,2021-09-10T15:00:00+00:00,45136.800834,2021-09-12T08:00:00+00:00,46062.60526133388,TRAIL,0.05954262565922278,0.9279999999999999,-59.197515523500876,10287.640134504541,10228.44261898104,41
SHORT,2021-09-13T04:00:00+00:00,44605.757064000005,2021-09-13T13:00:00+00:00,45785.90546858509,TRAIL,0.06719442299018048,0.892,-83.85475279412721,10228.44261898104,10144.587866186914,9
SHORT,2021-09-13T15:00:00+00:00,43924.533336,2021-09-14T12:00:00+00:00,46221.1750200493,TRAIL,0.03971264024218803,0.892,-93.8906480278533,10144.587866186914,10050.69721815906,21
