timestamp,datetime_utc,equity
1592960400000,2020-06-24 01:00:00+00:00,10193.43589337535
1592964000000,2020-06-24 02:00:00+00:00,10193.43589337535
1592967600000,2020-06-24 03:00:00+00:00,10193.43589337535
1592971200000,2020-06-24 04:00:00+00:00,10193.43589337535
1592974800000,2020-06-24 05:00:00+00:00,10193.43589337535
1592978400000,2020-06-24 06:00:00+00:00,10193.43589337535
1592982000000,2020-06-24 07:00:00+00:00,10193.43589337535
1592985600000,2020-06-24 08:00:00+00:00,10193.43589337535
1592989200000,2020-06-24 09:00:00+00:00,10193.43589337535
1592992800000,2020-06-24 10:00:00+00:00,10193.43589337535
1592996400000,2020-06-24 11:00:00+00:00,10193.43589337535
1593000000000,2020-06-24 12:00:00+00:00,10193.43589337535
1593003600000,2020-06-24 13:00:00+00:00,10193.43589337535
1593007200000,2020-06-24 14:00:00+00:00,10193.43589337535
1593010800000,2020-06-24 15:00:00+00:00,10193.43589337535
1593014400000,2020-06-24 16:00:00+00:00,10193.43589337535
1593018000000,2020-06-24 17:00:00+00:00,10193.43589337535
1593021600000,2020-06-24 18:00:00+00:00,10193.43589337535
1593025200000,2020-06-24 19:00:00+00:00,10193.43589337535
1593028800000,2020-06-24 20:00:00+00:00,10193.43589337535
1593032400000,2020-06-24 21:00:00+00:00,10193.43589337535
1593036000000,2020-06-24 22:00:00+00:00,10193.43589337535
1593039600000,2020-06-24 23:00:00+00:00,10193.43589337535
1593043200000,2020-06-25 00:00:00+00:00,10193.43589337535
1593046800000,2020-06-25 01:00:00+00:00,10193.43589337535
1593050400000,2020-06-25 02:00:00+00:00,10193.43589337535
1593054000000,2020-06-25 03:00:00+00:00,10193.43589337535
1593057600000,2020-06-25 04:00:00+00:00,10193.43589337535
1593061200000,2020-06-25 05:00:00+00:00,10193.43589337535
1593064800000,2020-06-25 06:00:00+00:00,10193.43589337535
1593068400000,2020-06-25 07:00:00+00:00,10193.43589337535
1593072000000,2020-06-25 08:00:00+00:00,10193.43589337535
1593075600000,2020-06-25 09:00:00+00:00,10193.43589337535
1593079200000,2020-06-25 10:00:00+00:00,10193.43589337535
1593082800000,2020-06-25 11:00:00+00:00,10193.43589337535
1593086400000,2020-06-25 12:00:00+00:00,10193.43589337535
1593090000000,2020-06-25 13:00:00+00:00,10193.43589337535
1593093600000,2020-06-25 14:00:00+00:00,10193.43589337535
1593097200000,2020-06-25 15:00:00+00:00,10193.43589337535
1593100800000,2020-06-25 16:00:00+00:00,10193.43589337535
1593104400000,2020-06-25 17:00:00+00:00,10193.43589337535
1593108000000,2020-06-25 18:00:00+00:00,10193.43589337535
1593111600000,2020-06-25 19:00:00+00:00,10193.43589337535
1593115200000,2020-06-25 20:00:00+00:00,10193.43589337535
1593118800000,2020-06-25 21:00:00+00:00,10193.43589337535
1593122400000,2020-06-25 22:00:00+00:00,10193.43589337535
1593126000000,2020-06-25 23:00:00+00:00,10193.43589337535
1593129600000,2020-06-26 00:00:00+00:00,10193.43589337535
1593133200000,2020-06-26 01:00:00+00:00,10193.43589337535
1593136800000,2020-06-26 02:00:00+00:00,10193.43589337535
1593140400000,2020-06-26 03:00:00+00:00,10193.43589337535
1593144000000,2020-06-26 04:00:00+00:00,10193.43589337535
1593147600000,2020-06-26 05:00:00+00:00,10193.43589337535
1593151200000,2020-06-26 06:00:00+00:00,10193.43589337535
1593154800000,2020-06-26 07:00:00+00:00,10193.43589337535
1593158400000,2020-06-26 08:00:00+00:00,10193.43589337535
1593162000000,2020-06-26 09:00:00+00:00,10193.43589337535
1593165600000,2020-06-26 10:00:00+00:00,10193.43589337535
1593169200000,2020-06-26 11:00:00+00:00,10193.43589337535
1593172800000,2020-06-26 12:00:00+00:00,10193.43589337535
1593176400000,2020-06-26 13:00:00+00:00,10193.43589337535
1593180000000,2020-06-26 14:00:00+00:00,10193.43589337535
1593183600000,2020-06-26 15:00:00+00:00,10193.43589337535
1593187200000,2020-06-26 16:00:00+00:00,10193.43589337535
1593190800000,2020-06-26 17:00:00+00:00,10193.43589337535
1593194400000,2020-06-26 18:00:00+00:00,10193.43589337535
1593198000000,2020-06-26 19:00:00+00:00,10193.43589337535
1593201600000,2020-06-26 20:00:00+00:00,10193.43589337535
1593205200000,2020-06-26 21:00:00+00:00,10193.43589337535
1593208800000,2020-06-26 22:00:00+00:00,10193.43589337535
1593212400000,2020-06-26 23:00:00+00:00,10193.43589337535
1593216000000,2020-06-27 00:00:00+00:00,10193.43589337535
1593219600000,2020-06-27 01:00:00+00:00,10193.43589337535
1593223200000,2020-06-27 02:00:00+00:00,10193.43589337535
1593226800000,2020-06-27 03:00:00+00:00,10193.43589337535
1593230400000,2020-06-27 04:00:00+00:00,10193.43589337535
1593234000000,2020-06-27 05:00:00+00:00,10193.43589337535
1593237600000,2020-06-27 06:00:00+00:00,10193.43589337535
1593241200000,2020-06-27 07:00:00+00:00,10193.43589337535
1593244800000,2020-06-27 08:00:00+00:00,10193.43589337535
1593248400000,2020-06-27 09:00:00+00:00,10193.43589337535
1593252000000,2020-06-27 10:00:00+00:00,10193.43589337535
1593255600000,2020-06-27 11:00:00+00:00,10193.43589337535
1593259200000,2020-06-27 12:00:00+00:00,10193.43589337535
1593262800000,2020-06-27 13:00:00+00:00,10193.43589337535
1593266400000,2020-06-27 14:00:00+00:00,10193.43589337535
1593270000000,2020-06-27 15:00:00+00:00,10193.43589337535
1593273600000,2020-06-27 16:00:00+00:00,10193.43589337535
1593277200000,2020-06-27 17:00:00+00:00,10193.43589337535
1593280800000,2020-06-27 18:00:00+00:00,10193.43589337535
1593284400000,2020-06-27 19:00:00+00:00,10193.43589337535
1593288000000,2020-06-27 20:00:00+00:00,10193.43589337535
1593291600000,2020-06-27 21:00:00+00:00,10193.43589337535
1593295200000,2020-06-27 22:00:00+00:00,10193.43589337535
1593298800000,2020-06-27 23:00:00+00:00,10193.43589337535
1593302400000,2020-06-28 00:00:00+00:00,10193.43589337535
1593306000000,2020-06-28 01:00:00+00:00,10193.43589337535
1593320400000,2020-06-28 05:00:00+00:00,10193.43589337535
1593324000000,2020-06-28 06:00:00+00:00,10193.43589337535
1593327600000,2020-06-28 07:00:00+00:00,10193.43589337535
1593331200000,2020-06-28 08:00:00+00:00,10193.43589337535
1593334800000,2020-06-28 09:00:00+00:00,10193.43589337535
1593338400000,2020-06-28 10:00:00+00:00,10193.43589337535
1593342000000,2020-06-28 11:00:00+00:00,10193.43589337535
1593345600000,2020-06-28 12:00:00+00:00,10193.43589337535
1593349200000,2020-06-28 13:00:00+00:00,10193.43589337535
1593352800000,2020-06-28 14:00:00+00:00,10193.43589337535
1593356400000,2020-06-28 15:00:00+00:00,10193.43589337535
1593360000000,2020-06-28 16:00:00+00:00,10193.43589337535
1593363600000,2020-06-28 17:00:00+00:00,10138.042025805891
1593367200000,2020-06-28 18:00:00+00:00,10138.042025805891
1593370800000,2020-06-28 19:00:00+00:00,10138.042025805891
1593374400000,2020-06-28 20:00:00+00:00,10138.042025805891
1593378000000,2020-06-28 21:00:00+00:00,10138.042025805891
1593381600000,2020-06-28 22:00:00+00:00,10138.042025805891
1593385200000,2020-06-28 23:00:00+00:00,10138.042025805891
1593388800000,2020-06-29 00:00:00+00:00,10138.042025805891
1593392400000,2020-06-29 01:00:00+00:00,10138.042025805891
1593396000000,2020-06-29 02:00:00+00:00,10138.042025805891
1593399600000,2020-06-29 03:00:00+00:00,10138.042025805891
1593403200000,2020-06-29 04:00:00+00:00,10138.042025805891
1593406800000,2020-06-29 05:00:00+00:00,10138.042025805891
1593410400000,2020-06-29 06:00:00+00:00,10138.042025805891
1593414000000,2020-06-29 07:00:00+00:00,10138.042025805891
1593417600000,2020-06-29 08:00:00+00:00,10138.042025805891
1593421200000,2020-06-29 09:00:00+00:00,10138.042025805891
1593424800000,2020-06-29 10:00:00+00:00,10138.042025805891
1593428400000,2020-06-29 11:00:00+00:00,10138.042025805891
1593432000000,2020-06-29 12:00:00+00:00,10138.042025805891
1593435600000,2020-06-29 13:00:00+00:00,10138.042025805891
1593439200000,2020-06-29 14:00:00+00:00,10138.042025805891
1593442800000,2020-06-29 15:00:00+00:00,10138.042025805891
1593446400000,2020-06-29 16:00:00+00:00,10138.042025805891
1593450000000,2020-06-29 17:00:00+00:00,10138.042025805891
1593453600000,2020-06-29 18:00:00+00:00,10138.042025805891
1593457200000,2020-06-29 19:00:00+00:00,10138.042025805891
1593460800000,2020-06-29 20:00:00+00:00,10138.042025805891
1593464400000,2020-06-29 21:00:00+00:00,10138.042025805891
1593468000000,2020-06-29 22:00:00+00:00,10138.042025805891
1593471600000,2020-06-29 23:00:00+00:00,10138.042025805891
1593475200000,2020-06-30 00:00:00+00:00,10138.042025805891
1593478800000,2020-06-30 01:00:00+00:00,10138.042025805891
1593482400000,2020-06-30 02:00:00+00:00,10138.042025805891
1593486000000,2020-06-30 03:00:00+00:00,10138.042025805891
1593489600000,2020-06-30 04:00:00+00:00,10138.042025805891
1593493200000,2020-06-30 05:00:00+00:00,10138.042025805891
1593496800000,2020-06-30 06:00:00+00:00,10138.042025805891
1593500400000,2020-06-30 07:00:00+00:00,10138.042025805891
1593504000000,2020-06-30 08:00:00+00:00,10138.042025805891
1593507600000,2020-06-30 09:00:00+00:00,10138.042025805891
1593511200000,2020-06-30 10:00:00+00:00,10138.042025805891
1593514800000,2020-06-30 11:00:00+00:00,10138.042025805891
