side,entry_time,entry_price,entry_type,exit_time,exit_price,exit_reason,qty,size_mult,pnl,equity_before,equity_after,bars_held
SHORT,2020-09-23T21:00:00+00:00,10253.478894000002,LIMIT,2020-09-24T15:00:00+00:00,10443.030173640533,TRAIL,0.44498480080211006,0.874,-91.25466238619906,10312.074962310253,10220.820299924053,18
LONG,2020-10-12T16:00:00+00:00,11531.175774000001,LIMIT,2020-10-13T00:00:00+00:00,11465.961867018472,TRAIL,0.4391022980273791,0.964,-36.20914840860065,10220.820299924053,10184.611151515452,8
LONG,2020-10-21T05:00:00+00:00,12242.448,LIMIT,2020-10-21T23:00:00+00:00,12733.161755169549,TRAIL,0.30583631162228525,0.802,144.3492486673469,10184.611151515452,10328.9604001828,18
LONG,2020-10-25T05:00:00+00:00,13169.363346,LIMIT,2020-10-26T15:00:00+00:00,12972.643437050505,TRAIL,0.17433865857617767,0.532,-37.71405683776757,10328.9604001828,10291.246343345032,34
LONG,2020-10-27T18:00:00+00:00,13652.73,LIMIT,2020-10-28T11:00:00+00:00,13440.614417575385,TRAIL,0.22559403173686698,0.802,-52.43608203367975,10291.246343345032,10238.810261311351,17
LONG,2020-11-06T01:00:00+00:00,15753.15,LIMIT,2020-11-07T18:00:00+00:00,15076.394733489116,TRAIL,0.037530387027932856,0.2799999999999999,-26.266670634652407,10238.810261311351,10212.5435906767,41
LONG,2020-11-18T05:00:00+00:00,18070.823441999997,LIMIT,2020-11-18T15:00:00+00:00,17332.26257651753,TRAIL,0.0300815696238366,0.262,-23.01580539417542,10212.5435906767,10189.527785282524,10
LONG,2020-12-16T17:00:00+00:00,20803.1598,LIMIT,2020-12-17T09:00:00+00:00,21942.00886445363,TRAIL,0.0383847482934135,0.244,42.483862778283566,10189.527785282524,10232.011648060807,16
LONG,2020-12-19T18:00:00+00:00,23654.73,LIMIT,2020-12-20T04:00:00+00:00,23111.250189330174,TRAIL,0.025570959181241908,0.22599999999999998,-14.794188282336284,10232.011648060807,10217.21745977847,10
