side,entry_time,entry_price,exit_time,exit_price,exit_reason,qty,size_mult,pnl,equity_before,equity_after,bars_held
SHORT,2022-12-11T21:00:00+00:00,17097.549806000003,2022-12-12T20:00:00+00:00,17073.493463307714,TRAIL,0.38483765940940134,0.5680000000000001,-0.6049416178523508,8886.382091215397,8885.777149597545,23
LONG,2022-12-13T14:00:00+00:00,17902.839851999997,2022-12-14T19:00:00+00:00,17856.03712911493,TRAIL,0.2507272846039968,1.0,-18.45901421551843,8885.777149597545,8867.318135382027,29
SHORT,2022-12-16T10:00:00+00:00,17035.562206000002,2022-12-18T22:00:00+00:00,16833.87552216792,TRAIL,0.1615066540888382,0.622,28.47113680748295,8867.318135382027,8895.78927218951,60
SHORT,2022-12-19T23:00:00+00:00,16413.536636,2022-12-20T02:00:00+00:00,16694.42643268753,TRAIL,0.20174342573395435,0.622,-61.67715525386898,8895.78927218951,8834.112116935641,3
SHORT,2022-12-22T18:00:00+00:00,16589.471442000002,2022-12-22T20:00:00+00:00,16790.773159115204,TRAIL,0.2741572349979746,0.604,-62.051898837196696,8834.112116935641,8772.060218098444,2
SHORT,2022-12-27T15:00:00+00:00,16768.495629999998,2022-12-28T15:00:00+00:00,16785.526286157972,TRAIL,0.38899018355073983,0.586,-16.41389692290395,8772.060218098444,8755.64632117554,24
SHORT,2022-12-28T22:00:00+00:00,16524.574424000002,2022-12-30T21:00:00+00:00,16587.72757284302,TRAIL,0.2568574989632168,0.604,-22.60021717033754,8755.64632117554,8733.046104005203,47
LONG,2023-01-08T16:00:00+00:00,17003.830085999998,2023-01-08T16:00:00+00:00,16920.476631844213,TRAIL,1.1405519461616407,1.0,-124.08826989359257,8733.046104005203,8608.95783411161,0
LONG,2023-01-09T00:00:00+00:00,17131.255566,2023-01-09T21:00:00+00:00,17169.95264798165,TRAIL,0.6445806809469525,1.0,8.360969343487618,8608.95783411161,8617.318803455099,21
LONG,2023-01-10T19:00:00+00:00,17437.18674,2023-01-11T23:00:00+00:00,17658.713708109277,TRAIL,0.45876755920228973,1.0,89.55374101703676,8617.318803455099,8706.872544472135,28
LONG,2023-01-12T00:00:00+00:00,17946.848651999997,2023-01-12T00:00:00+00:00,17915.977519530046,TRAIL,0.3098378521882932,1.0,-17.89879115490153,8706.872544472135,8688.973753317234,0
LONG,2023-01-12T01:00:00+00:00,18267.752819999998,2023-01-12T13:00:00+00:00,17968.57364727091,TRAIL,0.2521916138191891,1.0,-82.30435162963352,8688.973753317234,8606.6694016876,12
LONG,2023-01-12T18:00:00+00:00,18840.827412000002,2023-01-14T00:00:00+00:00,20037.17590970891,TRAIL,0.1517004050854573,1.0,177.06319508620666,8606.6694016876,8783.732596773807,30
LONG,2023-01-14T01:00:00+00:00,20895.848334,2023-01-14T10:00:00+00:00,20290.18654718004,TRAIL,0.10327899706997917,1.0,-65.74238118823982,8783.732596773807,8717.990215585567,9
LONG,2023-01-16T02:00:00+00:00,21187.106573999998,2023-01-16T15:00:00+00:00,20644.351268225833,TRAIL,0.16214539641522716,1.0,-93.09235794706062,8717.990215585567,8624.897857638507,13
LONG,2023-01-20T17:00:00+00:00,21317.552658,2023-01-20T20:00:00+00:00,21715.39333502852,TRAIL,0.2139799836147111,0.982,78.22379974296716,8624.897857638507,8703.121657381475,3
LONG,2023-01-20T21:00:00+00:00,22293.367782,2023-01-22T20:00:00+00:00,22592.345352454224,TRAIL,0.15029851790621593,0.982,39.87619360701688,8703.121657381475,8742.997850988491,47
LONG,2023-01-25T22:00:00+00:00,23597.278512,2023-01-25T22:00:00+00:00,22948.736454182865,TRAIL,0.1343113621500412,0.982,-91.79531120158349,8742.997850988491,8651.202539786907,0
LONG,2023-01-29T02:00:00+00:00,23235.866244,2023-01-30T09:00:00+00:00,23419.531000914085,TRAIL,0.23068057687442456,0.91,34.296021613370215,8651.202539786907,8685.498561400278,31
LONG,2023-02-01T20:00:00+00:00,23390.667198000003,2023-02-02T14:00:00+00:00,23564.41063364857,TRAIL,0.1519808982782046,0.892,21.053477239128117,8685.498561400278,8706.552038639406,18
LONG,2023-02-07T18:00:00+00:00,23287.576584,2023-02-07T18:00:00+00:00,22888.806892152454,TRAIL,0.20741889944463227,0.9279999999999999,-89.89576159561054,8706.552038639406,8616.656277043796,0
LONG,2023-02-14T15:00:00+00:00,22251.839477999998,2023-02-15T20:00:00+00:00,23423.11580395089,TRAIL,0.17969876690571443,1.0,204.32111162225044,8616.656277043796,8820.977388666046,29
LONG,2023-02-15T21:00:00+00:00,24151.42932,2023-02-16T21:00:00+00:00,24374.486121792164,TRAIL,0.1163440477609887,0.946,21.717055133266864,8820.977388666046,8842.694443799313,24
LONG,2023-02-17T21:00:00+00:00,24825.884184,2023-02-19T17:00:00+00:00,24549.728812859004,TRAIL,0.08175161360899474,0.802,-25.603549224136955,8842.694443799313,8817.090894575176,44
LONG,2023-02-26T19:00:00+00:00,23491.99746,2023-02-27T16:00:00+00:00,23385.532220749,TRAIL,0.23629529148880715,0.982,-33.464939397381414,8817.090894575176,8783.625955177795,21
LONG,2023-03-01T05:00:00+00:00,23799.238896,2023-03-01T20:00:00+00:00,23322.332710947132,TRAIL,0.16386277129339735,1.0,-83.93827261313554,8783.625955177795,8699.68768256466,15
SHORT,2023-03-08T23:00:00+00:00,21796.109906,2023-03-09T20:00:00+00:00,20766.07715117148,TRAIL,0.1883067955094438,1.0,187.95110554056612,8699.68768256466,8887.638788105225,21
SHORT,2023-03-09T21:00:00+00:00,20115.806034,2023-03-10T13:00:00+00:00,20286.57483588438,TRAIL,0.12286078853263392,0.892,-24.703690935490428,8887.638788105225,8862.935097169735,16
