side,entry_time,entry_price,exit_time,exit_price,exit_reason,qty,size_mult,pnl,equity_before,equity_after,bars_held
SHORT,2021-12-26T03:00:00+00:00,50018.484302,2021-12-26T21:00:00+00:00,50781.162781697676,TRAIL,0.07024319311301795,0.766,-58.88333853941518,9932.506096938072,9873.622758398657,18
LONG,2021-12-27T18:00:00+00:00,51863.47062,2021-12-27T22:00:00+00:00,50742.40822841565,TRAIL,0.08971606171191775,1.0,-107.48134922536947,9873.622758398657,9766.141409173288,4
SHORT,2021-12-28T01:00:00+00:00,50340.149956,2021-12-31T08:00:00+00:00,48021.65561384536,TRAIL,0.06617988965399281,0.838,148.55551964811593,9766.141409173288,9914.696928821404,79
SHORT,2021-12-31T20:00:00+00:00,45719.134344,2022-01-01T05:00:00+00:00,47253.40550236414,TRAIL,0.039510252426920474,0.604,-63.3744671468873,9914.696928821404,9851.322461674517,9
SHORT,2022-01-08T19:00:00+00:00,40671.684036,2022-01-08T21:00:00+00:00,41989.27657730611,TRAIL,0.02120093953109249,0.2799999999999999,-29.24856731550791,9851.322461674517,9822.07389435901,2
SHORT,2022-01-13T16:00:00+00:00,43191.369998,2022-01-14T14:00:00+00:00,43077.07379239451,TRAIL,0.03986950482285426,0.478,1.977323018801051,9822.07389435901,9824.05121737781,22
SHORT,2022-01-21T22:00:00+00:00,36674.893554,2022-01-23T23:00:00+00:00,36313.65574529846,TRAIL,0.019261645605842016,0.44199999999999995,5.903624973224278,9824.05121737781,9829.954842351033,49
SHORT,2022-01-24T11:00:00+00:00,33269.934682,2022-01-24T17:00:00+00:00,35009.87189415613,TRAIL,0.019018944823838743,0.33399999999999996,-34.065727240331995,9829.954842351033,9795.889115110702,6
SHORT,2022-01-26T22:00:00+00:00,36320.08453,2022-01-27T23:00:00+00:00,37105.46704208618,TRAIL,0.026767780218041142,0.514,-22.49702574076845,9795.889115110702,9773.392089369934,25
SHORT,2022-02-02T16:00:00+00:00,37422.294044,2022-02-03T23:00:00+00:00,37329.088742030945,TRAIL,0.05607286846054212,0.604,2.082645296482508,9773.392089369934,9775.474734666417,31
LONG,2022-02-05T00:00:00+00:00,41580.014339999994,2022-02-08T09:00:00+00:00,43560.790104708554,TRAIL,0.061566326446061075,1.0,118.01773242625109,9775.474734666417,9893.492467092668,81
SHORT,2022-02-20T07:00:00+00:00,38787.061036,2022-02-21T01:00:00+00:00,39087.5560263657,TRAIL,0.062034974073326046,0.586,-22.264411324326307,9893.492467092668,9871.228055768343,18
SHORT,2022-02-21T12:00:00+00:00,37568.58478,2022-02-21T14:00:00+00:00,38805.21291719816,TRAIL,0.042908316627455485,0.55,-55.51943498154358,9871.228055768343,9815.7086207868,2
SHORT,2022-02-21T22:00:00+00:00,37051.098298000004,2022-02-23T08:00:00+00:00,38441.88471506125,TRAIL,0.028933360061819624,0.55,-41.87832341866434,9815.7086207868,9773.830297368135,34
SHORT,2022-02-24T01:00:00+00:00,36748.478834,2022-02-24T18:00:00+00:00,36457.11130285212,TRAIL,0.036583971962016515,0.514,8.650768147383914,9773.830297368135,9782.481065515518,17
SHORT,2022-02-27T20:00:00+00:00,37596.879120000005,2022-02-28T14:00:00+00:00,39134.608781540446,TRAIL,0.036498356159784744,0.5680000000000001,-58.22503474494375,9782.481065515518,9724.256030770573,18
LONG,2022-03-02T15:00:00+00:00,44828.353878,2022-03-03T06:00:00+00:00,43070.3278269792,TRAIL,0.05386079627753471,0.964,-98.23940272591211,9724.256030770573,9626.016628044661,15
SHORT,2022-03-04T20:00:00+00:00,39774.173574,2022-03-06T16:00:00+00:00,39284.51317843564,TRAIL,0.04392520550923389,0.694,18.90393170772905,9626.016628044661,9644.92055975239,44
SHORT,2022-03-07T03:00:00+00:00,37776.803128,2022-03-07T13:00:00+00:00,39089.3106448045,TRAIL,0.038218779598639514,0.514,-52.36573230197392,9644.92055975239,9592.554827450416,10
SHORT,2022-03-07T20:00:00+00:00,37301.478212,2022-03-08T02:00:00+00:00,38847.1410853521,TRAIL,0.03221684649029706,0.514,-51.63633480029919,9592.554827450416,9540.918492650117,6
LONG,2022-03-09T05:00:00+00:00,41647.87791,2022-03-10T01:00:00+00:00,40957.32821424568,TRAIL,0.05447429301655775,1.0,-40.992101621344716,9540.918492650117,9499.926391028772,20
SHORT,2022-03-10T05:00:00+00:00,39532.721873999995,2022-03-11T11:00:00+00:00,39737.43585306243,TRAIL,0.03428166672190001,0.604,-9.056071249676116,9499.926391028772,9490.870319779096,30
