side,entry_time,entry_price,exit_time,exit_price,exit_reason,qty,size_mult,pnl,equity_before,equity_after,bars_held
SHORT,2021-12-26T03:00:00+00:00,50018.484302,2021-12-26T21:00:00+00:00,50781.162781697676,TRAIL,0.06816404041781622,0.766,-57.1404301293473,9638.510395627489,9581.369965498141,18
SHORT,2021-12-28T01:00:00+00:00,50340.149956,2021-12-31T08:00:00+00:00,48021.65561384536,TRAIL,0.06492779292087113,0.838,145.74490932810644,9581.369965498141,9727.114874826248,79
SHORT,2021-12-31T20:00:00+00:00,45719.134344,2022-01-01T05:00:00+00:00,47253.40550236414,TRAIL,0.03876273443849217,0.604,-62.175447872409606,9727.114874826248,9664.939426953839,9
SHORT,2022-01-08T19:00:00+00:00,40671.684036,2022-01-08T21:00:00+00:00,41989.27657730611,TRAIL,0.02079982633394485,0.2799999999999999,-28.695196257083563,9664.939426953839,9636.244230696755,2
SHORT,2022-01-13T16:00:00+00:00,43191.369998,2022-01-14T14:00:00+00:00,43077.07379239451,TRAIL,0.03911518992446332,0.478,1.939912867392349,9636.244230696755,9638.184143564147,22
SHORT,2022-01-21T22:00:00+00:00,36674.893554,2022-01-23T23:00:00+00:00,36313.65574529846,TRAIL,0.018897223065041255,0.44199999999999995,5.791930777582723,9638.184143564147,9643.97607434173,49
SHORT,2022-01-24T11:00:00+00:00,33269.934682,2022-01-24T17:00:00+00:00,35009.87189415613,TRAIL,0.01865911408362667,0.33399999999999996,-33.42121746535295,9643.97607434173,9610.554856876377,6
LONG,2022-02-07T00:00:00+00:00,42389.346174,2022-02-08T09:00:00+00:00,43560.790104708554,TRAIL,0.09237739045756391,1.0,102.26004641203339,9610.554856876377,9712.81490328841,33
SHORT,2022-02-20T07:00:00+00:00,38787.061036,2022-02-21T01:00:00+00:00,39087.5560263657,TRAIL,0.060902075046666906,0.586,-21.857812783821498,9712.81490328841,9690.95709050459,18
SHORT,2022-02-21T12:00:00+00:00,37568.58478,2022-02-21T14:00:00+00:00,38805.21291719816,TRAIL,0.042124713653988156,0.55,-54.505524444933855,9690.95709050459,9636.451566059655,2
SHORT,2022-02-21T22:00:00+00:00,37051.098298000004,2022-02-23T08:00:00+00:00,38441.88471506125,TRAIL,0.02840497142393175,0.55,-41.11353045231211,9636.451566059655,9595.338035607343,34
SHORT,2022-02-24T01:00:00+00:00,36748.478834,2022-02-24T18:00:00+00:00,36457.11130285212,TRAIL,0.03591586583565456,0.514,8.492785542241839,9595.338035607343,9603.830821149584,17
LONG,2022-03-02T15:00:00+00:00,44828.353878,2022-03-03T06:00:00+00:00,43070.3278269792,TRAIL,0.05319378404939601,0.964,-97.02280573084397,9603.830821149584,9506.808015418741,15
SHORT,2022-03-04T20:00:00+00:00,39774.173574,2022-03-06T16:00:00+00:00,39284.51317843564,TRAIL,0.04338123566060422,0.694,18.66982537287315,9506.808015418741,9525.477840791615,44
SHORT,2022-03-07T03:00:00+00:00,37776.803128,2022-03-07T13:00:00+00:00,39089.3106448045,TRAIL,0.03774547814194598,0.514,-51.717234949634864,9525.477840791615,9473.76060584198,10
SHORT,2022-03-07T20:00:00+00:00,37301.478212,2022-03-08T02:00:00+00:00,38847.1410853521,TRAIL,0.03181787298737359,0.514,-50.996870308341265,9473.76060584198,9422.76373553364,6
LONG,2022-03-09T05:00:00+00:00,41647.87791,2022-03-10T01:00:00+00:00,40957.32821424568,TRAIL,0.05379968324335598,1.0,-40.48445533818077,9422.76373553364,9382.279280195458,20
SHORT,2022-03-10T05:00:00+00:00,39532.721873999995,2022-03-11T11:00:00+00:00,39737.43585306243,TRAIL,0.03385712248035823,0.604,-8.943920841960207,9382.279280195458,9373.335359353498,30
