window,test_start,test_end,bars,trades,profit_factor,sharpe,max_drawdown,win_rate,equity_start,equity_end
0,2019-06-30T00:00:00+00:00,2019-09-28T00:00:00+00:00,2152,9,3.554185568461372,2.5380025543377034,-0.005119290988198522,0.5555555555555556,10000.0,10227.07753861372
1,2019-09-28T00:00:00+00:00,2019-12-27T00:00:00+00:00,2156,4,0.39375099598507707,-1.7169822187332135,-0.015168111661993167,0.25,10227.07753861372,10086.879372072515
2,2019-12-27T00:00:00+00:00,2020-03-26T00:00:00+00:00,2153,5,0.23773459960426857,-1.864954371703852,-0.010182216327328297,0.2,10086.879372072515,10008.399567996306
3,2020-03-26T00:00:00+00:00,2020-06-24T00:00:00+00:00,2158,4,1.804578579621217,1.05620107225327,-0.014277656394563465,0.5,10008.399567996306,10126.411621632466
4,2020-06-24T00:00:00+00:00,2020-09-22T00:00:00+00:00,2157,5,1.625038439468188,0.958235969183479,-0.01361938142774044,0.4,10126.411621632466,10233.04757184932
5,2020-09-22T00:00:00+00:00,2020-12-21T00:00:00+00:00,2159,4,4.201625075851981,1.5324027715182134,-0.003500730125964413,0.5,10233.04757184932,10353.697773884462
6,2020-12-21T00:00:00+00:00,2021-03-21T00:00:00+00:00,2153,4,0.4219231370462869,-1.1275196520210193,-0.0058848045275476935,0.75,10353.697773884462,10318.388175423455
7,2021-03-21T00:00:00+00:00,2021-06-19T00:00:00+00:00,2155,4,3.264575380803418,1.8898916244184305,-0.005211188522548982,0.5,10318.388175423455,10442.26422649995
8,2021-06-19T00:00:00+00:00,2021-09-17T00:00:00+00:00,2156,4,0.7234137254360411,-0.5792713725608962,-0.0138614984355796,0.25,10442.26422649995,10401.824110228346
9,2021-09-17T00:00:00+00:00,2021-12-16T00:00:00+00:00,2158,7,1.290774750735552,0.46651621833464063,-0.015102661074504087,0.5714285714285714,10401.824110228346,10448.411617954805
10,2021-12-16T00:00:00+00:00,2022-03-16T00:00:00+00:00,2160,5,2.389133171598071,1.230259889586496,-0.005744495527704063,0.4,10448.411617954805,10577.101073811611
11,2022-03-16T00:00:00+00:00,2022-06-14T00:00:00+00:00,2160,10,4.930482875176679,3.4152441708777337,-0.006587043279946858,0.6,10577.101073811611,10929.241607500446
12,2022-06-14T00:00:00+00:00,2022-09-12T00:00:00+00:00,2160,4,0.0,-3.118682842186135,-0.009955051497001377,0.0,10929.241607500446,10820.440444474609
13,2022-09-12T00:00:00+00:00,2022-12-11T00:00:00+00:00,2160,4,1.6538828587171692,0.7145145750409831,-0.003175707936354577,0.5,10820.440444474609,10843.028168872208
14,2022-12-11T00:00:00+00:00,2023-03-11T00:00:00+00:00,2160,8,3.8787038944886096,2.8476715593225173,-0.008752760860033848,0.625,10843.028168872208,11391.697628113092
15,2023-03-11T00:00:00+00:00,2023-06-09T00:00:00+00:00,2159,6,1.3837279486283809,0.5953846799316579,-0.014610373060920168,0.5,11391.697628113092,11456.836949056797
16,2023-06-09T00:00:00+00:00,2023-09-07T00:00:00+00:00,2160,1,inf,2.0143073244222043,0.0,1.0,11456.836949056797,11590.535909772398
17,2023-09-07T00:00:00+00:00,2023-12-06T00:00:00+00:00,2160,4,inf,3.9401033291603684,0.0,1.0,11590.535909772398,12234.178815910891
18,2023-12-06T00:00:00+00:00,2024-03-05T00:00:00+00:00,2160,6,0.9054698231919601,-0.19016528333684554,-0.013617152552339307,0.5,12234.178815910891,12216.67220997521
19,2024-03-05T00:00:00+00:00,2024-06-03T00:00:00+00:00,2160,5,0.0,-3.8767625774689285,-0.02036807551467934,0.0,12216.67220997521,11967.84210786435
20,2024-06-03T00:00:00+00:00,2024-09-01T00:00:00+00:00,2160,3,1.8408102798434172,0.8657737062055317,-0.010490364267705221,0.3333333333333333,11967.84210786435,12073.403335582956
21,2024-09-01T00:00:00+00:00,2024-11-30T00:00:00+00:00,2160,9,0.42527170889762805,-2.206899176604744,-0.017911437285576093,0.2222222222222222,12073.403335582956,11904.850137272106
22,2024-11-30T00:00:00+00:00,2025-02-28T00:00:00+00:00,2160,7,3.0703735301242423,1.6764376333451425,-0.00412110723136927,0.5714285714285714,11904.850137272106,12102.007514747087
23,2025-02-28T00:00:00+00:00,2025-05-29T00:00:00+00:00,2160,6,0.8019689843789837,-0.4023883475918153,-0.016342684492822168,0.16666666666666666,12102.007514747087,12061.396867848778
24,2025-05-29T00:00:00+00:00,2025-08-27T00:00:00+00:00,2160,2,0.0,-2.8388158900215337,-0.008817206743729211,0.0,12061.396867848778,11955.049038046787
25,2025-08-27T00:00:00+00:00,2025-11-25T00:00:00+00:00,2160,9,2.3698001162219744,1.5460570472153132,-0.008509177349309005,0.5555555555555556,11955.049038046787,12155.118771752623
26,2025-11-25T00:00:00+00:00,2026-02-23T00:00:00+00:00,1338,1,0.0,-2.559683974510184,-0.006310220373223818,0.0,12155.118771752623,12078.417293640154
