side,entry_time,entry_price,exit_time,exit_price,exit_reason,qty,size_mult,pnl,equity_before,equity_after,bars_held
LONG,2023-09-18T10:00:00+00:00,26877.67446,2023-09-18T17:00:00+00:00,26986.745458137353,TRAIL,0.2963443519589459,1.0,20.35076179981608,8808.777109802773,8829.12787160259,7
LONG,2023-10-01T23:00:00+00:00,28002.029286,2023-10-02T15:00:00+00:00,28052.047858000373,TRAIL,0.22247124823949965,1.0,1.7748787647258037,8829.12787160259,8830.902750367315,16
SHORT,2023-10-11T17:00:00+00:00,26677.353462,2023-10-13T20:00:00+00:00,27008.2359084635,TRAIL,0.19009776789224572,0.946,-70.55414753791543,8830.902750367315,8760.3486028294,51
LONG,2023-10-19T15:00:00+00:00,28686.18609,2023-10-22T07:00:00+00:00,29673.00160195989,TRAIL,0.20596423170841588,0.964,194.23376981668997,8760.3486028294,8954.58237264609,64
LONG,2023-10-23T02:00:00+00:00,30352.899366,2023-10-23T22:00:00+00:00,31800.606203622458,TRAIL,0.1563647890949734,0.946,219.08140949375579,8954.58237264609,9173.663782139845,20
LONG,2023-10-23T23:00:00+00:00,33322.573182,2023-10-26T14:00:00+00:00,33871.767768114485,TRAIL,0.057511992568265995,0.946,28.686914627133795,9173.663782139845,9202.35069676698,63
LONG,2023-11-01T21:00:00+00:00,35413.161216,2023-11-02T13:00:00+00:00,34761.38760839123,TRAIL,0.07703999934308599,0.712,-54.26732369851959,9202.35069676698,9148.08337306846,16
LONG,2023-11-09T15:00:00+00:00,37861.900866,2023-11-09T16:00:00+00:00,36887.17696185616,TRAIL,0.06271724450925945,0.6579999999999999,-64.64803956843794,9148.08337306846,9083.435333500023,1
LONG,2023-11-15T19:00:00+00:00,37397.478,2023-11-16T13:00:00+00:00,36824.74914411901,TRAIL,0.08248394790565622,0.82,-51.83254385045213,9083.435333500023,9031.60278964957,18
LONG,2023-12-01T10:00:00+00:00,38712.99105,2023-12-02T19:00:00+00:00,38901.68359380533,TRAIL,0.10324827613865123,0.622,13.471993848090811,9031.60278964957,9045.074783497661,33
