side,entry_time,entry_price,exit_time,exit_price,exit_reason,qty,size_mult,pnl,equity_before,equity_after,bars_held
LONG,2019-07-02T18:00:00+00:00,10769.75352,2019-07-04T23:00:00+00:00,11271.162241348415,TRAIL,0.09015972437898623,0.766,43.71646995041524,10000.0,10043.716469950416,53
LONG,2019-07-08T20:00:00+00:00,12188.007114,2019-07-09T10:00:00+00:00,12263.037983543618,TRAIL,0.13160015367841588,0.5680000000000001,7.460752993239324,10043.716469950416,10051.177222943656,14
SHORT,2019-07-15T00:00:00+00:00,10172.145164000001,2019-07-15T18:00:00+00:00,10712.097599299781,TRAIL,0.14337874511793153,1.0,-79.66346998675863,10051.177222943656,9971.513752956896,18
SHORT,2019-07-16T17:00:00+00:00,9921.865230000001,2019-07-17T15:00:00+00:00,9769.420884010427,TRAIL,0.10172084065965958,0.712,14.004506394981183,9971.513752956896,9985.518259351878,22
SHORT,2019-07-22T15:00:00+00:00,10217.956,2019-07-25T00:00:00+00:00,10008.724937577588,TRAIL,0.21484307709222625,0.856,41.692673495112764,9985.518259351878,10027.21093284699,57
SHORT,2019-07-27T11:00:00+00:00,9544.74067,2019-07-29T01:00:00+00:00,9684.66832754647,TRAIL,0.2735604581375529,0.946,-42.223978555839366,10027.21093284699,9984.986954291151,38
LONG,2019-08-01T21:00:00+00:00,10389.087402,2019-08-02T16:00:00+00:00,10352.261195869849,TRAIL,0.31145638810915066,0.874,-16.314776288163664,9984.986954291151,9968.672178002987,19
LONG,2019-08-03T03:00:00+00:00,10791.197808,2019-08-04T04:00:00+00:00,10599.19425534039,TRAIL,0.25284189733985835,0.802,-52.60283303605331,9968.672178002987,9916.069344966934,25
LONG,2019-08-04T16:00:00+00:00,10946.408844,2019-08-06T10:00:00+00:00,11802.330117037533,TRAIL,0.2660509241007315,0.784,223.1794033820774,9916.069344966934,10139.248748349011,42
SHORT,2019-08-14T01:00:00+00:00,10758.917786,2019-08-16T15:00:00+00:00,10412.99644504415,TRAIL,0.11404916905609296,0.29799999999999993,37.64106207575109,10139.248748349011,10176.889810424762,54
SHORT,2019-08-21T05:00:00+00:00,10207.908010000001,2019-08-22T18:00:00+00:00,10225.398867852413,TRAIL,0.08080562551859698,0.29799999999999993,-2.65170431737974,10176.889810424762,10174.238106107383,37
SHORT,2019-08-24T10:00:00+00:00,9980.25355,2019-08-25T12:00:00+00:00,10246.162040053325,TRAIL,0.28202589068118594,0.802,-79.2713584010328,10174.238106107383,10094.96674770635,26
SHORT,2019-08-28T19:00:00+00:00,9716.586294,2019-08-30T20:00:00+00:00,9682.58397161075,TRAIL,0.20846960053499267,0.6759999999999999,4.055347608762616,10094.96674770635,10099.022095315113,49
LONG,2019-09-02T21:00:00+00:00,10381.905966,2019-09-04T01:00:00+00:00,10419.479316431165,TRAIL,0.3941375434358551,1.0,8.660112866133666,10099.022095315113,10107.682208181246,28
SHORT,2019-09-09T08:00:00+00:00,10145.600473999999,2019-09-09T11:00:00+00:00,10364.811369349045,TRAIL,0.3937652406839837,0.838,-92.37484640968665,10107.682208181246,10015.30736177156,3
SHORT,2019-09-10T20:00:00+00:00,10023.59488,2019-09-11T00:00:00+00:00,10257.920124690645,TRAIL,0.3644793419323133,0.838,-90.95085591469937,10015.30736177156,9924.35650585686,4
SHORT,2019-09-16T13:00:00+00:00,10146.27034,2019-09-16T21:00:00+00:00,10252.757374778295,TRAIL,0.6152698300224885,0.784,-74.93143952366289,9924.35650585686,9849.425066333197,8
SHORT,2019-09-19T04:00:00+00:00,9820.735460000002,2019-09-19T16:00:00+00:00,10026.525807209751,TRAIL,0.29376016034214897,0.6579999999999999,-64.82575638235859,9849.425066333197,9784.599309950838,12
