side,entry_time,entry_price,exit_time,exit_price,exit_reason,qty,size_mult,pnl,equity_before,equity_after,bars_held
LONG,2025-06-01T22:00:00+00:00,105517.639308,2025-06-02T10:00:00+00:00,104376.9146902042,TRAIL,0.05890421935865513,0.892,-76.46624925263484,8386.180017772398,8309.713768519763,12
LONG,2025-06-03T01:00:00+00:00,106306.977144,2025-06-03T08:00:00+00:00,104890.98213906933,TRAIL,0.03876481621844169,0.748,-61.03107369035779,8309.713768519763,8248.682694829406,7
SHORT,2025-06-13T01:00:00+00:00,103777.050438,2025-06-13T23:00:00+00:00,106140.52223914955,TRAIL,0.035048367484516736,1.0,-88.3537793974667,8248.682694829406,8160.328915431939,22
LONG,2025-06-20T09:00:00+00:00,105980.871936,2025-06-20T14:00:00+00:00,104709.94203870698,TRAIL,0.05469654155772579,0.9279999999999999,-78.15851409104236,8160.328915431939,8082.170401340897,5
SHORT,2025-06-20T17:00:00+00:00,103649.875878,2025-06-22T00:00:00+00:00,103006.80061281894,TRAIL,0.04743373074312622,1.0,23.151586114461836,8082.170401340897,8105.321987455359,31
SHORT,2025-06-22T15:00:00+00:00,99608.364342,2025-06-23T00:00:00+00:00,101268.52036391434,TRAIL,0.029257402310825686,0.856,-52.97970450497759,8105.321987455359,8052.342282950382,9
LONG,2025-06-30T01:00:00+00:00,108735.54276,2025-06-30T06:00:00+00:00,107675.29378943861,TRAIL,0.05637615168754047,0.712,-68.92306440203123,8052.342282950382,7983.419218548351,5
LONG,2025-07-10T17:00:00+00:00,112665.998694,2025-07-10T21:00:00+00:00,114201.38189444733,TRAIL,0.03360446663465283,0.622,45.87791553973234,7983.419218548351,8029.297134088083,4
LONG,2025-07-10T22:00:00+00:00,116513.818104,2025-07-14T15:00:00+00:00,120573.46335122862,TRAIL,0.022036966288077185,0.622,85.54375213315927,8029.297134088083,8114.840886221243,89
LONG,2025-07-17T22:00:00+00:00,120296.244438,2025-07-18T14:00:00+00:00,118263.15868782056,TRAIL,0.019153175917110046,0.5680000000000001,-42.36692668881863,8114.840886221243,8072.4739595324245,16
SHORT,2025-08-05T15:00:00+00:00,113014.512576,2025-08-06T14:00:00+00:00,114713.25555051262,TRAIL,0.04579024942008648,1.0,-85.60664798034733,8072.4739595324245,7986.867311552077,23
LONG,2025-08-11T02:00:00+00:00,120011.9976,2025-08-11T02:00:00+00:00,120088.81252241631,TRAIL,0.03532141355021251,0.6399999999999999,-3.6473133645623466,7986.867311552077,7983.219998187515,0
LONG,2025-08-11T03:00:00+00:00,121900.365198,2025-08-11T11:00:00+00:00,120576.83338668273,TRAIL,0.028977781761777392,0.6399999999999999,-43.62285449021732,7983.219998187515,7939.597143697298,8
LONG,2025-08-13T14:00:00+00:00,121792.323594,2025-08-14T06:00:00+00:00,121506.49727149883,TRAIL,0.025058395321457965,0.586,-11.734857508382197,7939.597143697298,7927.862286188915,16
SHORT,2025-08-19T15:00:00+00:00,113859.883468,2025-08-20T15:00:00+00:00,114328.8039713936,TRAIL,0.042524016679051944,1.0,-27.21800797044175,7927.862286188915,7900.644278218473,24
SHORT,2025-08-24T20:00:00+00:00,112577.48,2025-08-26T22:00:00+00:00,111700.03604354835,TRAIL,0.04232962332233213,1.0,30.02168508271139,7900.644278218473,7930.665963301184,50
