window,test_start,test_end,bars,trades,profit_factor,sharpe,max_drawdown,win_rate,equity_start,equity_end
0,2019-06-30T00:00:00+00:00,2019-09-28T00:00:00+00:00,2152,8,1.9650593429322456,1.5117765290727492,-0.008342837995072294,0.5,10000.0,10139.65772326151
1,2019-09-28T00:00:00+00:00,2019-12-27T00:00:00+00:00,2156,4,0.5539967279609256,-1.0708316508131162,-0.008806213826489606,0.25,10139.65772326151,10066.508112192712
2,2019-12-27T00:00:00+00:00,2020-03-26T00:00:00+00:00,2153,6,0.4778603582518737,-1.358251845455399,-0.013520192343413062,0.16666666666666666,10066.508112192712,9991.550773227347
3,2020-03-26T00:00:00+00:00,2020-06-24T00:00:00+00:00,2158,6,1.0008726910388237,0.027005132416031544,-0.024447579778373973,0.3333333333333333,9991.550773227347,9991.780949936958
4,2020-06-24T00:00:00+00:00,2020-09-22T00:00:00+00:00,2157,8,1.6013899566878156,1.033481235716362,-0.013351043404308927,0.375,9991.780949936958,10106.538074008899
5,2020-09-22T00:00:00+00:00,2020-12-21T00:00:00+00:00,2159,7,1.0528441427240605,0.12936598728764984,-0.013110700369031392,0.42857142857142855,10106.538074008899,10117.48750561907
6,2020-12-21T00:00:00+00:00,2021-03-21T00:00:00+00:00,2153,4,0.2823411334918285,-1.4223700684455372,-0.005468197118396523,0.75,10117.48750561907,10077.722054165206
7,2021-03-21T00:00:00+00:00,2021-06-19T00:00:00+00:00,2155,4,3.3460671202271524,1.912718368781138,-0.005084272713060112,0.5,10077.722054165206,10200.009977765807
8,2021-06-19T00:00:00+00:00,2021-09-17T00:00:00+00:00,2156,5,0.5774479377836946,-1.081009620039747,-0.017365371953522946,0.2,10200.009977765807,10124.406491115635
9,2021-09-17T00:00:00+00:00,2021-12-16T00:00:00+00:00,2158,11,0.7584500280939733,-0.5886560644869242,-0.02082637351270178,0.36363636363636365,10124.406491115635,10060.617039651304
10,2021-12-16T00:00:00+00:00,2022-03-16T00:00:00+00:00,2160,7,1.0741529477490943,0.15454121981788205,-0.009236765934334534,0.2857142857142857,10060.617039651304,10075.285773873258
11,2022-03-16T00:00:00+00:00,2022-06-14T00:00:00+00:00,2160,10,2.3277149564375077,2.01281530384721,-0.008051151748980634,0.4,10075.285773873258,10268.087967296047
12,2022-06-14T00:00:00+00:00,2022-09-12T00:00:00+00:00,2160,4,0.06207683051617893,-2.2544237157498594,-0.006290040995440727,0.25,10268.087967296047,10205.784448584045
13,2022-09-12T00:00:00+00:00,2022-12-11T00:00:00+00:00,2160,4,2.9246417660741106,1.2853978858788477,-0.003175707936354466,0.5,10205.784448584045,10268.74801860443
14,2022-12-11T00:00:00+00:00,2023-03-11T00:00:00+00:00,2160,10,3.4701743694952625,2.8308227524567036,-0.01345716001004571,0.6,10268.74801860443,10841.581421858222
15,2023-03-11T00:00:00+00:00,2023-06-09T00:00:00+00:00,2159,7,1.5016192329811318,0.7777262827090131,-0.014897772284792388,0.5714285714285714,10841.581421858222,10924.208864049517
16,2023-06-09T00:00:00+00:00,2023-09-07T00:00:00+00:00,2160,3,4.549684198239969,1.7423474920760065,-0.004750461986108845,0.6666666666666666,10924.208864049517,11112.489185491553
17,2023-09-07T00:00:00+00:00,2023-12-06T00:00:00+00:00,2160,6,53.93040368336201,4.314172462196334,-0.001385418240637204,0.8333333333333334,11112.489185491553,11927.376315684043
18,2023-12-06T00:00:00+00:00,2024-03-05T00:00:00+00:00,2160,8,1.9024210407371454,1.2839237154689551,-0.009792690556576611,0.375,11927.376315684043,12103.323394223233
19,2024-03-05T00:00:00+00:00,2024-06-03T00:00:00+00:00,2160,9,0.5693990583668669,-1.3706278772940663,-0.03218337464406207,0.2222222222222222,12103.323394223233,11934.342494884248
20,2024-06-03T00:00:00+00:00,2024-09-01T00:00:00+00:00,2160,4,5.425499382543511,2.283540678913518,-0.004262318719204572,0.5,11934.342494884248,12294.78728677467
21,2024-09-01T00:00:00+00:00,2024-11-30T00:00:00+00:00,2160,12,0.40921505098758176,-2.5957575480467687,-0.024795206171175255,0.25,12294.78728677467,12065.912690521816
22,2024-11-30T00:00:00+00:00,2025-02-28T00:00:00+00:00,2160,7,1.6504119809949374,0.8656665408642622,-0.009207997966662385,0.2857142857142857,12065.912690521816,12168.379857349744
23,2025-02-28T00:00:00+00:00,2025-05-29T00:00:00+00:00,2160,8,0.3840803919549089,-2.0929411704260636,-0.034539328170920314,0.125,12168.379857349744,11903.199409557157
24,2025-05-29T00:00:00+00:00,2025-08-27T00:00:00+00:00,2160,4,0.5126087905347704,-0.7131522050322779,-0.017907531360806472,0.25,11903.199409557157,11828.403979374214
25,2025-08-27T00:00:00+00:00,2025-11-25T00:00:00+00:00,2160,12,2.5819290501480086,2.204979646894711,-0.016916115791779873,0.5,11828.403979374214,12272.658122155664
