side,entry_time,entry_price,exit_time,exit_price,exit_reason,qty,size_mult,pnl,equity_before,equity_after,bars_held
SHORT,2021-06-20T11:00:00+00:00,34079.98264,2021-06-20T19:00:00+00:00,35334.780734902226,TRAIL,0.033731095590666234,0.478,-44.08179150023452,10207.734483971466,10163.65269247123,8
SHORT,2021-06-21T07:00:00+00:00,32769.88471200001,2021-06-22T15:00:00+00:00,31858.871568032682,TRAIL,0.025543794750102582,0.514,22.03258500011831,10163.65269247123,10185.68527747135,32
SHORT,2021-06-25T17:00:00+00:00,31936.1115,2021-06-27T00:00:00+00:00,32437.911027955437,TRAIL,0.03215954532007113,0.586,-17.690324132065502,10185.68527747135,10167.994953339285,31
SHORT,2021-07-20T04:00:00+00:00,29594.539908,2021-07-21T04:00:00+00:00,30345.00291907171,TRAIL,0.047397174631394534,0.44199999999999995,-37.70055012419359,10167.994953339285,10130.294403215092,24
LONG,2021-07-26T00:00:00+00:00,35388.096203999994,2021-07-26T00:00:00+00:00,35530.15031853135,TRAIL,0.1080588567472101,1.0,9.60269673118926,10130.294403215092,10139.897099946282,0
LONG,2021-07-26T01:00:00+00:00,36766.081746,2021-07-26T20:00:00+00:00,37796.50317208456,TRAIL,0.08242396599040398,1.0,80.3221126067933,10139.897099946282,10220.219212553075,19
LONG,2021-07-28T02:00:00+00:00,39886.735752,2021-07-30T08:00:00+00:00,38744.12768586134,TRAIL,0.05019118147248896,1.0,-60.30878075160622,10220.219212553075,10159.910431801469,54
LONG,2021-07-30T21:00:00+00:00,40676.693712,2021-08-01T16:00:00+00:00,41003.548593237334,TRAIL,0.06249983254401424,0.946,16.599624243853143,10159.910431801469,10176.510056045321,43
LONG,2021-08-21T17:00:00+00:00,49490.016024000004,2021-08-22T14:00:00+00:00,48291.97914646873,TRAIL,0.037064881546935394,0.4959999999999999,-47.12330350586936,10176.510056045321,10129.386752539453,21
LONG,2021-08-23T02:00:00+00:00,49832.854578,2021-08-23T19:00:00+00:00,49228.008689489936,TRAIL,0.037998332720743114,0.478,-25.80624604791045,10129.386752539453,10103.580506491542,17
SHORT,2021-09-10T15:00:00+00:00,45136.800834,2021-09-12T08:00:00+00:00,46062.60526133388,TRAIL,0.05847732852727935,0.9279999999999999,-58.13839287301033,10103.580506491542,10045.442113618532,41
SHORT,2021-09-13T04:00:00+00:00,44605.757064000005,2021-09-13T13:00:00+00:00,45785.90546858509,TRAIL,0.06599222497990605,0.892,-82.35447922267493,10045.442113618532,9963.087634395857,9
SHORT,2021-09-13T15:00:00+00:00,43924.533336,2021-09-14T12:00:00+00:00,46221.1750200493,TRAIL,0.03900212804553028,0.892,-92.2108188810362,9963.087634395857,9870.876815514821,21
