side,entry_time,entry_price,exit_time,exit_price,exit_reason,qty,size_mult,pnl,equity_before,equity_after,bars_held
LONG,2020-12-26T17:00:00+00:00,25869.792923999998,2020-12-27T11:00:00+00:00,26611.754875057017,TRAIL,0.027257995386682627,0.22599999999999998,19.151489098161772,10146.734685488356,10165.886174586518,18
LONG,2020-12-30T07:00:00+00:00,28385.665998,2020-12-31T13:00:00+00:00,27970.895725442806,TRAIL,0.0232918431455319,0.262,-10.645250276744623,10165.886174586518,10155.240924309774,30
LONG,2021-01-02T13:00:00+00:00,30610.150805999998,2021-01-02T20:00:00+00:00,31497.00349784575,TRAIL,0.02127323930006956,0.20799999999999996,17.875314270731526,10155.240924309774,10173.116238580506,7
LONG,2021-01-03T06:00:00+00:00,33765.421733999996,2021-01-03T18:00:00+00:00,32317.18931755507,TRAIL,0.010926489092892224,0.22599999999999998,-16.365633898921942,10173.116238580506,10156.750604681583,12
LONG,2021-01-06T21:00:00+00:00,36022.363032,2021-01-07T18:00:00+00:00,37555.41434291707,TRAIL,0.007715142679628039,0.18999999999999995,11.401962311042968,10156.750604681583,10168.152566992627,21
SHORT,2021-01-21T23:00:00+00:00,30906.987365999998,2021-01-22T14:00:00+00:00,32361.52154312579,TRAIL,0.03849350053927943,1.0,-57.81668191795165,10168.152566992627,10110.335885074675,15
LONG,2021-01-25T04:00:00+00:00,33574.883634,2021-01-25T21:00:00+00:00,32905.63065682657,TRAIL,0.03640383508856208,0.5680000000000001,-26.17848427268514,10110.335885074675,10084.15740080199,17
LONG,2021-02-08T13:00:00+00:00,42992.666814,2021-02-09T13:00:00+00:00,44988.029034018684,TRAIL,0.017666446287711423,0.4059999999999999,34.085229806322886,10084.15740080199,10118.242630608314,24
LONG,2021-02-11T14:00:00+00:00,47564.971092,2021-02-15T01:00:00+00:00,47708.67362657236,TRAIL,0.009778885923114974,0.22599999999999998,0.7064981150588617,10118.242630608314,10118.949128723374,83
SHORT,2021-02-28T05:00:00+00:00,44375.503123999995,2021-03-01T00:00:00+00:00,45929.99889378669,TRAIL,0.03770884069473647,1.0,-61.172220185613305,10118.949128723374,10057.77690853776,19
LONG,2021-03-13T11:00:00+00:00,59460.08964,2021-03-14T11:00:00+00:00,59384.146129075496,TRAIL,0.024242826210948,0.5680000000000001,-4.001925452633912,10057.77690853776,10053.774983085126,24
LONG,2021-03-17T19:00:00+00:00,57587.025102,2021-03-18T19:00:00+00:00,57295.473423191135,TRAIL,0.024333866172995648,0.622,-9.191231043195646,10053.774983085126,10044.58375204193,24
