side,entry_time,entry_price,entry_type,exit_time,exit_price,exit_reason,qty,size_mult,pnl,equity_before,equity_after,bars_held
LONG,2024-06-05T16:00:00+00:00,71393.48584200001,LIMIT,2024-06-06T20:00:00+00:00,70428.29423717732,TRAIL,0.03776859279406429,0.55,-40.47123548665224,9476.715160253696,9436.243924767045,28
SHORT,2024-06-24T21:00:00+00:00,59699.25776,LIMIT,2024-06-25T14:00:00+00:00,61764.29192643514,TRAIL,0.04623928973105185,1.0,-99.69800432560021,9436.243924767045,9336.545920441444,17
SHORT,2024-07-04T09:00:00+00:00,57788.449998000004,LIMIT,2024-07-05T15:00:00+00:00,56418.26826451352,TRAIL,0.04465569272577814,0.892,57.36142938058367,9336.545920441444,9393.907349822028,30
LONG,2024-07-16T05:00:00+00:00,64499.907402,FALLBACK_MKT,2024-07-16T06:00:00+00:00,62820.91002260491,TRAIL,0.04147211574031383,0.73,-73.591771403245,9393.907349822028,9320.315578418782,1
SHORT,2024-08-02T22:00:00+00:00,62075.5824,LIMIT,2024-08-05T14:00:00+00:00,53970.22874055422,TRAIL,0.039780999543388165,1.0,318.97675645541614,9320.315578418782,9639.292334874199,64
