side,entry_time,entry_price,exit_time,exit_price,exit_reason,qty,size_mult,pnl,equity_before,equity_after,bars_held
LONG,2022-03-25T13:00:00+00:00,44844.207048,2022-03-25T17:00:00+00:00,44032.633415980956,TRAIL,0.09924409638233003,1.0,-87.15926804832854,9231.919557311272,9144.760289262944,4
LONG,2022-03-27T21:00:00+00:00,46125.013158,2022-03-30T01:00:00+00:00,46932.367866255234,TRAIL,0.0967232731890029,1.0,71.33937914170194,9144.760289262944,9216.099668404646,52
LONG,2022-04-01T15:00:00+00:00,46138.145784,2022-04-02T18:00:00+00:00,45702.2510185758,TRAIL,0.07777618360297993,1.0,-39.259477980126206,9216.099668404646,9176.84019042452,27
SHORT,2022-04-08T23:00:00+00:00,42292.519804,2022-04-10T17:00:00+00:00,43002.80538292697,TRAIL,0.05743828751344814,0.766,-44.47200035779292,9176.84019042452,9132.368190066727,42
SHORT,2022-04-10T23:00:00+00:00,42103.507614,2022-04-13T13:00:00+00:00,40526.89589601647,TRAIL,0.07611638174363823,0.712,115.28883388462856,9132.368190066727,9247.657023951355,62
SHORT,2022-04-14T16:00:00+00:00,39956.017198,2022-04-15T14:00:00+00:00,40654.853893328116,TRAIL,0.05567636422621546,0.604,-42.27477654833784,9247.657023951355,9205.382247403017,22
SHORT,2022-05-08T03:00:00+00:00,34568.844848,2022-05-10T06:00:00+00:00,32136.329554153424,TRAIL,0.03916025158399361,0.42399999999999993,93.29876733028719,9205.382247403017,9298.681014733304,51
SHORT,2022-05-11T13:00:00+00:00,29323.43414,2022-05-11T13:00:00+00:00,31808.71175809513,TRAIL,0.01188161044256,0.31599999999999995,-30.073861757128913,9298.681014733304,9268.607152976174,0
SHORT,2022-05-11T21:00:00+00:00,28494.240012,2022-05-13T02:00:00+00:00,30106.434830095764,TRAIL,0.009946267134603061,0.31599999999999995,-16.472463808488904,9268.607152976174,9252.134689167686,29
SHORT,2022-05-27T18:00:00+00:00,28382.452374,2022-05-29T12:00:00+00:00,29405.60707359339,TRAIL,0.028555852249429824,0.31599999999999995,-30.454694895423646,9252.134689167686,9221.679994272263,42
SHORT,2022-06-01T15:00:00+00:00,31166.245504,2022-06-02T22:00:00+00:00,30662.841398123008,TRAIL,0.04391103862305311,0.4059999999999999,20.068762568927635,9221.679994272263,9241.74875684119,31
