window,test_start,test_end,bars,trades,profit_factor,sharpe,max_drawdown,win_rate,equity_start,equity_end
0,2019-06-30T00:00:00+00:00,2019-09-28T00:00:00+00:00,2152,8,1.9650593429322456,1.5117765290727492,-0.008342837995072294,0.5,10000.0,10139.65772326151
1,2019-09-28T00:00:00+00:00,2019-12-27T00:00:00+00:00,2156,4,0.5498161096498958,-1.0838015350861046,-0.008806213826489606,0.25,10139.65772326151,10065.26102438199
2,2019-12-27T00:00:00+00:00,2020-03-26T00:00:00+00:00,2153,6,0.4778603582518735,-1.3582518454554244,-0.013520192343413173,0.16666666666666666,10065.26102438199,9990.312971495045
3,2020-03-26T00:00:00+00:00,2020-06-24T00:00:00+00:00,2158,6,1.0008726910388233,0.027005132416067088,-0.024447579778373862,0.3333333333333333,9990.312971495045,9990.543119689251
4,2020-06-24T00:00:00+00:00,2020-09-22T00:00:00+00:00,2157,8,1.601389956687816,1.0334812357163725,-0.013351043404309038,0.375,9990.543119689251,10105.28602709251
5,2020-09-22T00:00:00+00:00,2020-12-21T00:00:00+00:00,2159,7,1.0606657334727645,0.1448250785252726,-0.013110700369031392,0.42857142857142855,10105.28602709251,10117.762431344792
6,2020-12-21T00:00:00+00:00,2021-03-21T00:00:00+00:00,2153,4,0.28234113349182843,-1.4223700684453646,-0.005468197118396523,0.75,10117.762431344792,10077.995899331592
7,2021-03-21T00:00:00+00:00,2021-06-19T00:00:00+00:00,2155,4,3.346067120227153,1.912718368781163,-0.005084272713060112,0.5,10077.995899331592,10200.287145901075
8,2021-06-19T00:00:00+00:00,2021-09-17T00:00:00+00:00,2156,5,0.5774479377836944,-1.0810096200397306,-0.017365371953522724,0.2,10200.287145901075,10124.68160485317
9,2021-09-17T00:00:00+00:00,2021-12-16T00:00:00+00:00,2158,11,0.7584500280939732,-0.5886560644869299,-0.020826373512701557,0.36363636363636365,10124.68160485317,10060.89042001766
10,2021-12-16T00:00:00+00:00,2022-03-16T00:00:00+00:00,2160,7,1.0741529477490945,0.1545412198178621,-0.009236765934334534,0.2857142857142857,10060.89042001766,10075.559552837824
11,2022-03-16T00:00:00+00:00,2022-06-14T00:00:00+00:00,2160,9,2.8838705952420276,2.323868179011384,-0.008051151748980634,0.4444444444444444,10075.559552837824,10296.478751751496
12,2022-06-14T00:00:00+00:00,2022-09-12T00:00:00+00:00,2160,4,0.06207683051617895,-2.254423715749936,-0.006290040995440616,0.25,10296.478751751496,10234.002966715307
13,2022-09-12T00:00:00+00:00,2022-12-11T00:00:00+00:00,2160,4,2.924641766074112,1.2853978858788477,-0.003175707936354466,0.5,10234.002966715307,10297.14062807097
14,2022-12-11T00:00:00+00:00,2023-03-11T00:00:00+00:00,2160,8,3.4295365252989076,2.438177460880878,-0.008752760860033848,0.625,10297.14062807097,10728.315897505387
15,2023-03-11T00:00:00+00:00,2023-06-09T00:00:00+00:00,2159,7,1.3655768090920046,0.5761811629812897,-0.014897772284792499,0.5714285714285714,10728.315897505387,10787.905115236566
16,2023-06-09T00:00:00+00:00,2023-09-07T00:00:00+00:00,2160,3,4.556621463236675,1.7429310491963952,-0.004750461986108845,0.6666666666666666,10787.905115236566,10974.205868339635
17,2023-09-07T00:00:00+00:00,2023-12-06T00:00:00+00:00,2160,6,53.93040368336201,4.314172462196342,-0.001385418240637093,0.8333333333333334,10974.205868339635,11778.952579622694
18,2023-12-06T00:00:00+00:00,2024-03-05T00:00:00+00:00,2160,8,1.8941380037829698,1.2775322481301097,-0.009792690556576722,0.375,11778.952579622694,11951.855819926755
19,2024-03-05T00:00:00+00:00,2024-06-03T00:00:00+00:00,2160,9,0.5693990583668668,-1.3706278772940652,-0.03218337464406207,0.2222222222222222,11951.855819926755,11784.98963950353
20,2024-06-03T00:00:00+00:00,2024-09-01T00:00:00+00:00,2160,3,2.865717293019486,1.2782282577528212,-0.004262318719204461,0.3333333333333333,11784.98963950353,11934.085714973773
21,2024-09-01T00:00:00+00:00,2024-11-30T00:00:00+00:00,2160,11,0.3256978683186595,-3.020175109604725,-0.024795206171175033,0.18181818181818182,11934.085714973773,11680.63988603646
22,2024-11-30T00:00:00+00:00,2025-02-28T00:00:00+00:00,2160,7,1.6504119809949371,0.8656665408642631,-0.009207997966662496,0.2857142857142857,11680.63988603646,11779.835206486578
23,2025-02-28T00:00:00+00:00,2025-05-29T00:00:00+00:00,2160,8,0.3802235941653139,-2.122300440382284,-0.034893550679489516,0.125,11779.835206486578,11518.894377180564
24,2025-05-29T00:00:00+00:00,2025-08-27T00:00:00+00:00,2160,3,0.8340387490532195,0.3468535524412369,-0.009249284193381335,0.3333333333333333,11518.894377180564,11547.427645509295
25,2025-08-27T00:00:00+00:00,2025-11-25T00:00:00+00:00,2160,11,4.070858228987415,2.7898898352353005,-0.008531298784007157,0.5454545454545454,11547.427645509295,12083.317009195835
