side,entry_time,entry_price,entry_type,exit_time,exit_price,exit_reason,qty,size_mult,pnl,equity_before,equity_after,bars_held
LONG,2026-01-05T04:00:00+00:00,92445.305364,LIMIT,2026-01-06T16:00:00+00:00,92802.04171368071,TRAIL,0.07323644603871068,1.0,15.95095941988617,8994.467089848518,9010.418049268405,36
LONG,2026-01-14T17:00:00+00:00,97104.09693599999,LIMIT,2026-01-15T15:00:00+00:00,95503.19440510133,TRAIL,0.044240494500565476,1.0,-77.21550097417214,9010.418049268405,8933.202548294232,22
