side,entry_time,entry_price,entry_type,exit_time,exit_price,exit_reason,qty,size_mult,pnl,equity_before,equity_after,bars_held
LONG,2020-04-06T07:00:00+00:00,7001.4,LIMIT,2020-04-07T20:00:00+00:00,7178.868695075509,TRAIL,0.42078454439659224,1.0,70.20095557529704,9905.539236375665,9975.740191950963,37
SHORT,2020-04-10T16:00:00+00:00,6798.64,LIMIT,2020-04-12T14:00:00+00:00,6947.943743067814,TRAIL,0.14824115773003718,0.37,-23.661316842479607,9975.740191950963,9952.078875108484,46
LONG,2020-04-12T22:00:00+00:00,7036.15695,LIMIT,2020-04-13T00:00:00+00:00,6820.337021206628,TRAIL,0.4671270815994429,1.0,-105.66989118072458,9952.078875108484,9846.408983927759,2
LONG,2020-04-27T01:00:00+00:00,7701.54,LIMIT,2020-04-30T09:00:00+00:00,8848.452267908368,TRAIL,0.5040921293448505,1.0,571.8924066694326,9846.408983927759,10418.301390597191,80
LONG,2020-05-03T06:00:00+00:00,9011.802,LIMIT,2020-05-03T13:00:00+00:00,8838.609935173037,TRAIL,0.38257859510379083,1.0,-71.3814659847608,10418.301390597191,10346.91992461243,7
SHORT,2020-05-26T16:00:00+00:00,8783.272994,LIMIT,2020-05-27T10:00:00+00:00,9020.25016301805,TRAIL,0.33208648885674064,0.802,-83.13114811928482,10346.91992461243,10263.788776493146,18
SHORT,2020-06-15T07:00:00+00:00,9120.1756,LIMIT,2020-06-15T16:00:00+00:00,9336.782565423142,TRAIL,0.30528522270997804,0.766,-70.35288311779622,10263.788776493146,10193.43589337535,9
