side,entry_time,entry_price,exit_time,exit_price,exit_reason,qty,size_mult,pnl,equity_before,equity_after,bars_held
LONG,2023-03-13T01:00:00+00:00,22453.459794000002,2023-03-13T14:00:00+00:00,22402.494638192577,TRAIL,0.09592765207285438,1.0,-8.116162526758924,9227.916826273511,9219.800663746752,13
LONG,2023-03-14T13:00:00+00:00,25837.736514,2023-03-14T19:00:00+00:00,24654.218064514393,TRAIL,0.06955732362432057,0.892,-84.95643972500616,9219.800663746752,9134.844224021745,6
LONG,2023-03-17T02:00:00+00:00,25668.912755999998,2023-03-18T16:00:00+00:00,26622.314554483426,TRAIL,0.09754991564562238,0.982,89.17851140858528,9134.844224021745,9224.02273543033,38
LONG,2023-03-19T17:00:00+00:00,27924.443772,2023-03-20T02:00:00+00:00,27396.85679316536,TRAIL,0.08371459021072317,0.766,-47.64012773870808,9224.02273543033,9176.382607691621,9
LONG,2023-04-14T01:00:00+00:00,30751.869144,2023-04-14T15:00:00+00:00,30374.9232350276,TRAIL,0.11404738441771495,0.6759999999999999,-48.21820807676495,9176.382607691621,9128.164399614856,14
SHORT,2023-04-21T20:00:00+00:00,27274.444020000003,2023-04-22T16:00:00+00:00,27698.920637569703,TRAIL,0.1241207479785366,1.0,-57.80385662729625,9128.164399614856,9070.360542987559,20
SHORT,2023-04-24T09:00:00+00:00,27180.302852,2023-04-25T18:00:00+00:00,27761.65684930687,TRAIL,0.1590271239154244,1.0,-99.00400054362875,9070.360542987559,8971.35654244393,33
LONG,2023-04-26T11:00:00+00:00,29004.609762,2023-04-26T12:00:00+00:00,29145.164899911648,TRAIL,0.1302150517296668,0.892,12.623412617283694,8971.35654244393,8983.979955061213,1
LONG,2023-04-26T13:00:00+00:00,29971.44309,2023-04-26T19:00:00+00:00,29145.164899911648,TRAIL,0.09839354038388874,0.892,-85.66295573149527,8983.979955061213,8898.316999329718,6
SHORT,2023-05-11T18:00:00+00:00,26901.888546000002,2023-05-12T22:00:00+00:00,26858.0465738309,TRAIL,0.13188651967158316,1.0,0.46450706937788144,8898.316999329718,8898.781506399097,28
SHORT,2023-05-31T05:00:00+00:00,27252.248460000003,2023-06-02T12:00:00+00:00,27239.11884312998,TRAIL,0.1924166060980341,1.0,-5.337426651085313,8898.781506399097,8893.444079748011,55
