timestamp,datetime_utc,equity
1725152400000,2024-09-01 01:00:00+00:00,9267.876334805243
1725156000000,2024-09-01 02:00:00+00:00,9267.876334805243
1725159600000,2024-09-01 03:00:00+00:00,9267.876334805243
1725163200000,2024-09-01 04:00:00+00:00,9267.876334805243
1725166800000,2024-09-01 05:00:00+00:00,9267.876334805243
1725170400000,2024-09-01 06:00:00+00:00,9267.876334805243
1725174000000,2024-09-01 07:00:00+00:00,9267.876334805243
1725177600000,2024-09-01 08:00:00+00:00,9267.876334805243
1725181200000,2024-09-01 09:00:00+00:00,9267.876334805243
1725184800000,2024-09-01 10:00:00+00:00,9267.876334805243
1725188400000,2024-09-01 11:00:00+00:00,9267.876334805243
1725192000000,2024-09-01 12:00:00+00:00,9267.876334805243
1725195600000,2024-09-01 13:00:00+00:00,9267.876334805243
1725199200000,2024-09-01 14:00:00+00:00,9267.876334805243
1725202800000,2024-09-01 15:00:00+00:00,9267.876334805243
1725206400000,2024-09-01 16:00:00+00:00,9267.876334805243
1725210000000,2024-09-01 17:00:00+00:00,9267.876334805243
1725213600000,2024-09-01 18:00:00+00:00,9267.876334805243
1725217200000,2024-09-01 19:00:00+00:00,9267.876334805243
1725220800000,2024-09-01 20:00:00+00:00,9267.876334805243
1725224400000,2024-09-01 21:00:00+00:00,9267.876334805243
1725228000000,2024-09-01 22:00:00+00:00,9267.876334805243
1725231600000,2024-09-01 23:00:00+00:00,9267.876334805243
1725235200000,2024-09-02 00:00:00+00:00,9267.876334805243
1725238800000,2024-09-02 01:00:00+00:00,9267.876334805243
1725242400000,2024-09-02 02:00:00+00:00,9267.876334805243
1725246000000,2024-09-02 03:00:00+00:00,9267.876334805243
1725249600000,2024-09-02 04:00:00+00:00,9267.876334805243
1725253200000,2024-09-02 05:00:00+00:00,9267.876334805243
1725256800000,2024-09-02 06:00:00+00:00,9267.876334805243
1725260400000,2024-09-02 07:00:00+00:00,9267.876334805243
1725264000000,2024-09-02 08:00:00+00:00,9267.876334805243
1725267600000,2024-09-02 09:00:00+00:00,9267.876334805243
1725271200000,2024-09-02 10:00:00+00:00,9267.876334805243
1725274800000,2024-09-02 11:00:00+00:00,9267.876334805243
1725278400000,2024-09-02 12:00:00+00:00,9221.21326706701
1725282000000,2024-09-02 13:00:00+00:00,9221.21326706701
1725285600000,2024-09-02 14:00:00+00:00,9221.21326706701
1725289200000,2024-09-02 15:00:00+00:00,9221.21326706701
1725292800000,2024-09-02 16:00:00+00:00,9221.21326706701
1725296400000,2024-09-02 17:00:00+00:00,9221.21326706701
1725300000000,2024-09-02 18:00:00+00:00,9221.21326706701
1725303600000,2024-09-02 19:00:00+00:00,9221.21326706701
1725307200000,2024-09-02 20:00:00+00:00,9221.21326706701
1725310800000,2024-09-02 21:00:00+00:00,9221.21326706701
1725314400000,2024-09-02 22:00:00+00:00,9221.21326706701
1725318000000,2024-09-02 23:00:00+00:00,9221.21326706701
1725321600000,2024-09-03 00:00:00+00:00,9221.21326706701
1725325200000,2024-09-03 01:00:00+00:00,9221.21326706701
1725328800000,2024-09-03 02:00:00+00:00,9221.21326706701
1725332400000,2024-09-03 03:00:00+00:00,9221.21326706701
1725336000000,2024-09-03 04:00:00+00:00,9221.21326706701
1725339600000,2024-09-03 05:00:00+00:00,9221.21326706701
1725343200000,2024-09-03 06:00:00+00:00,9221.21326706701
1725346800000,2024-09-03 07:00:00+00:00,9221.21326706701
1725350400000,2024-09-03 08:00:00+00:00,9221.21326706701
1725354000000,2024-09-03 09:00:00+00:00,9221.21326706701
1725357600000,2024-09-03 10:00:00+00:00,9221.21326706701
1725361200000,2024-09-03 11:00:00+00:00,9221.21326706701
1725364800000,2024-09-03 12:00:00+00:00,9221.21326706701
1725368400000,2024-09-03 13:00:00+00:00,9221.21326706701
1725372000000,2024-09-03 14:00:00+00:00,9221.21326706701
1725375600000,2024-09-03 15:00:00+00:00,9221.21326706701
1725379200000,2024-09-03 16:00:00+00:00,9221.21326706701
1725382800000,2024-09-03 17:00:00+00:00,9221.21326706701
1725386400000,2024-09-03 18:00:00+00:00,9221.21326706701
1725390000000,2024-09-03 19:00:00+00:00,9221.21326706701
1725393600000,2024-09-03 20:00:00+00:00,9221.21326706701
1725397200000,2024-09-03 21:00:00+00:00,9221.21326706701
1725400800000,2024-09-03 22:00:00+00:00,9221.21326706701
1725404400000,2024-09-03 23:00:00+00:00,9221.21326706701
1725408000000,2024-09-04 00:00:00+00:00,9221.21326706701
1725411600000,2024-09-04 01:00:00+00:00,9221.21326706701
1725415200000,2024-09-04 02:00:00+00:00,9221.21326706701
1725418800000,2024-09-04 03:00:00+00:00,9221.21326706701
1725422400000,2024-09-04 04:00:00+00:00,9221.21326706701
1725426000000,2024-09-04 05:00:00+00:00,9221.21326706701
1725429600000,2024-09-04 06:00:00+00:00,9221.21326706701
1725433200000,2024-09-04 07:00:00+00:00,9221.21326706701
1725436800000,2024-09-04 08:00:00+00:00,9221.21326706701
1725440400000,2024-09-04 09:00:00+00:00,9221.21326706701
1725444000000,2024-09-04 10:00:00+00:00,9221.21326706701
1725447600000,2024-09-04 11:00:00+00:00,9221.21326706701
1725451200000,2024-09-04 12:00:00+00:00,9221.21326706701
1725454800000,2024-09-04 13:00:00+00:00,9221.21326706701
1725458400000,2024-09-04 14:00:00+00:00,9221.21326706701
1725462000000,2024-09-04 15:00:00+00:00,9221.21326706701
1725465600000,2024-09-04 16:00:00+00:00,9219.491373293336
1725469200000,2024-09-04 17:00:00+00:00,9219.491373293336
1725472800000,2024-09-04 18:00:00+00:00,9219.491373293336
1725476400000,2024-09-04 19:00:00+00:00,9219.491373293336
1725480000000,2024-09-04 20:00:00+00:00,9219.491373293336
1725483600000,2024-09-04 21:00:00+00:00,9219.491373293336
1725487200000,2024-09-04 22:00:00+00:00,9219.491373293336
1725490800000,2024-09-04 23:00:00+00:00,9219.491373293336
1725494400000,2024-09-05 00:00:00+00:00,9219.491373293336
1725498000000,2024-09-05 01:00:00+00:00,9219.491373293336
1725501600000,2024-09-05 02:00:00+00:00,9219.491373293336
1725505200000,2024-09-05 03:00:00+00:00,9219.491373293336
1725508800000,2024-09-05 04:00:00+00:00,9219.491373293336
1725512400000,2024-09-05 05:00:00+00:00,9219.491373293336
1725516000000,2024-09-05 06:00:00+00:00,9219.491373293336
1725519600000,2024-09-05 07:00:00+00:00,9219.491373293336
1725523200000,2024-09-05 08:00:00+00:00,9219.491373293336
1725526800000,2024-09-05 09:00:00+00:00,9219.491373293336
1725530400000,2024-09-05 10:00:00+00:00,9219.491373293336
1725534000000,2024-09-05 11:00:00+00:00,9219.491373293336
1725537600000,2024-09-05 12:00:00+00:00,9219.491373293336
1725541200000,2024-09-05 13:00:00+00:00,9219.491373293336
1725544800000,2024-09-05 14:00:00+00:00,9219.491373293336
1725548400000,2024-09-05 15:00:00+00:00,9219.491373293336
1725552000000,2024-09-05 16:00:00+00:00,9219.491373293336
1725555600000,2024-09-05 17:00:00+00:00,9219.491373293336
1725559200000,2024-09-05 18:00:00+00:00,9219.491373293336
1725562800000,2024-09-05 19:00:00+00:00,9219.491373293336
1725566400000,2024-09-05 20:00:00+00:00,9219.491373293336
1725570000000,2024-09-05 21:00:00+00:00,9219.491373293336
1725573600000,2024-09-05 22:00:00+00:00,9219.491373293336
1725577200000,2024-09-05 23:00:00+00:00,9219.491373293336
1725580800000,2024-09-06 00:00:00+00:00,9219.491373293336
1725584400000,2024-09-06 01:00:00+00:00,9219.491373293336
1725588000000,2024-09-06 02:00:00+00:00,9219.491373293336
1725591600000,2024-09-06 03:00:00+00:00,9219.491373293336
1725595200000,2024-09-06 04:00:00+00:00,9219.491373293336
1725598800000,2024-09-06 05:00:00+00:00,9219.491373293336
1725602400000,2024-09-06 06:00:00+00:00,9219.491373293336
1725606000000,2024-09-06 07:00:00+00:00,9219.491373293336
1725609600000,2024-09-06 08:00:00+00:00,9219.491373293336
1725613200000,2024-09-06 09:00:00+00:00,9219.491373293336
1725616800000,2024-09-06 10:00:00+00:00,9219.491373293336
1725620400000,2024-09-06 11:00:00+00:00,9219.491373293336
1725624000000,2024-09-06 12:00:00+00:00,9219.491373293336
1725627600000,2024-09-06 13:00:00+00:00,9219.491373293336
1725631200000,2024-09-06 14:00:00+00:00,9219.491373293336
