side,entry_time,entry_price,exit_time,exit_price,exit_reason,qty,size_mult,pnl,equity_before,equity_after,bars_held
LONG,2020-12-25T12:00:00+00:00,24579.31488,2020-12-27T11:00:00+00:00,26611.754875057017,TRAIL,0.0245843066076941,0.20799999999999996,49.0222552843963,9900.7338698906,9949.756125174998,47
LONG,2020-12-30T07:00:00+00:00,28385.665998,2020-12-31T13:00:00+00:00,27970.895725442806,TRAIL,0.0227966509779751,0.262,-10.418928790471991,9949.756125174998,9939.337196384526,30
LONG,2021-01-02T13:00:00+00:00,30610.150805999998,2021-01-02T20:00:00+00:00,31497.00349784575,TRAIL,0.020820963307391117,0.20799999999999996,17.495279270316342,9939.337196384526,9956.832475654843,7
LONG,2021-01-03T06:00:00+00:00,33765.421733999996,2021-01-03T18:00:00+00:00,32317.18931755507,TRAIL,0.010694188377835546,0.22599999999999998,-16.017695194663457,9956.832475654843,9940.81478046018,12
LONG,2021-01-06T21:00:00+00:00,36022.363032,2021-01-07T18:00:00+00:00,37555.41434291707,TRAIL,0.00755111623471924,0.18999999999999995,11.15955288058579,9940.81478046018,9951.974333340766,21
SHORT,2021-01-21T23:00:00+00:00,30906.987365999998,2021-01-22T14:00:00+00:00,32361.52154312579,TRAIL,0.037675116186877876,1.0,-56.587480439090385,9951.974333340766,9895.386852901676,15
LONG,2021-01-25T04:00:00+00:00,33574.883634,2021-01-25T21:00:00+00:00,32905.63065682657,TRAIL,0.03562987770389956,0.5680000000000001,-25.621921175065733,9895.386852901676,9869.764931726611,17
SHORT,2021-01-27T15:00:00+00:00,29568.065204,2021-01-27T20:00:00+00:00,31483.629025827973,TRAIL,0.05185460622623242,1.0,-101.70516635490553,9869.764931726611,9768.059765371705,5
LONG,2021-01-29T09:00:00+00:00,36230.464644,2021-01-29T18:00:00+00:00,34768.52091415924,TRAIL,0.018281123950026963,0.514,-27.699430474669782,9768.059765371705,9740.360334897036,9
LONG,2021-02-01T09:00:00+00:00,34482.465114,2021-02-04T09:00:00+00:00,36802.853030772094,TRAIL,0.027003587179230917,0.514,61.21507792284812,9740.360334897036,9801.575412819884,72
LONG,2021-02-08T13:00:00+00:00,42992.666814,2021-02-09T13:00:00+00:00,44988.029034018684,TRAIL,0.01717139059647801,0.4059999999999999,33.13008089137918,9801.575412819884,9834.705493711263,24
LONG,2021-02-11T14:00:00+00:00,47564.971092,2021-02-15T01:00:00+00:00,47708.67362657236,TRAIL,0.009504858365375315,0.22599999999999998,0.6867003636033886,9834.705493711263,9835.392194074866,83
LONG,2021-02-16T04:00:00+00:00,49633.944804,2021-02-20T22:00:00+00:00,55166.11118593996,TRAIL,0.009428231245438977,0.18999999999999995,51.41748456536737,9835.392194074866,9886.809678640233,114
SHORT,2021-02-28T05:00:00+00:00,44375.503123999995,2021-03-01T00:00:00+00:00,45929.99889378669,TRAIL,0.03684375980236388,1.0,-59.768864424693035,9886.809678640233,9827.04081421554,19
LONG,2021-03-03T13:00:00+00:00,52557.739446,2021-03-03T19:00:00+00:00,50405.80296401438,TRAIL,0.02286919693330329,0.4959999999999999,-50.97907934073287,9827.04081421554,9776.061734874806,6
LONG,2021-03-09T02:00:00+00:00,53586.06507,2021-03-10T02:00:00+00:00,53598.98744258143,TRAIL,0.019816608414935554,0.44199999999999995,-1.3369555629440004,9776.061734874806,9774.724779311862,24
LONG,2021-03-13T11:00:00+00:00,59460.08964,2021-03-14T11:00:00+00:00,59384.146129075496,TRAIL,0.02356056972028779,0.5680000000000001,-3.8893008109588925,9774.724779311862,9770.835478500903,24
LONG,2021-03-17T19:00:00+00:00,57587.025102,2021-03-18T19:00:00+00:00,57295.473423191135,TRAIL,0.02364904757986125,0.622,-8.932565779425946,9770.835478500903,9761.902912721478,24
