timestamp,datetime_utc,equity
1639616400000,2021-12-16 01:00:00+00:00,9441.555035303794
1639620000000,2021-12-16 02:00:00+00:00,9441.555035303794
1639623600000,2021-12-16 03:00:00+00:00,9441.555035303794
1639627200000,2021-12-16 04:00:00+00:00,9441.555035303794
1639630800000,2021-12-16 05:00:00+00:00,9441.555035303794
1639634400000,2021-12-16 06:00:00+00:00,9441.555035303794
1639638000000,2021-12-16 07:00:00+00:00,9441.555035303794
1639641600000,2021-12-16 08:00:00+00:00,9441.555035303794
1639645200000,2021-12-16 09:00:00+00:00,9441.555035303794
1639648800000,2021-12-16 10:00:00+00:00,9441.555035303794
1639652400000,2021-12-16 11:00:00+00:00,9441.555035303794
1639656000000,2021-12-16 12:00:00+00:00,9441.555035303794
1639659600000,2021-12-16 13:00:00+00:00,9441.555035303794
1639663200000,2021-12-16 14:00:00+00:00,9441.555035303794
1639666800000,2021-12-16 15:00:00+00:00,9441.555035303794
1639670400000,2021-12-16 16:00:00+00:00,9441.555035303794
1639674000000,2021-12-16 17:00:00+00:00,9441.555035303794
1639677600000,2021-12-16 18:00:00+00:00,9441.555035303794
1639681200000,2021-12-16 19:00:00+00:00,9441.555035303794
1639684800000,2021-12-16 20:00:00+00:00,9441.555035303794
1639688400000,2021-12-16 21:00:00+00:00,9441.555035303794
1639692000000,2021-12-16 22:00:00+00:00,9441.555035303794
1639695600000,2021-12-16 23:00:00+00:00,9441.555035303794
1639699200000,2021-12-17 00:00:00+00:00,9441.555035303794
1639702800000,2021-12-17 01:00:00+00:00,9441.555035303794
1639706400000,2021-12-17 02:00:00+00:00,9441.555035303794
1639710000000,2021-12-17 03:00:00+00:00,9441.555035303794
1639713600000,2021-12-17 04:00:00+00:00,9441.555035303794
1639717200000,2021-12-17 05:00:00+00:00,9441.555035303794
1639720800000,2021-12-17 06:00:00+00:00,9441.555035303794
1639724400000,2021-12-17 07:00:00+00:00,9441.555035303794
1639728000000,2021-12-17 08:00:00+00:00,9441.555035303794
1639731600000,2021-12-17 09:00:00+00:00,9441.555035303794
1639735200000,2021-12-17 10:00:00+00:00,9441.555035303794
1639738800000,2021-12-17 11:00:00+00:00,9441.555035303794
1639742400000,2021-12-17 12:00:00+00:00,9441.555035303794
1639746000000,2021-12-17 13:00:00+00:00,9441.555035303794
1639749600000,2021-12-17 14:00:00+00:00,9441.555035303794
1639753200000,2021-12-17 15:00:00+00:00,9441.555035303794
1639756800000,2021-12-17 16:00:00+00:00,9441.555035303794
1639760400000,2021-12-17 17:00:00+00:00,9390.009871194285
1639764000000,2021-12-17 18:00:00+00:00,9390.009871194285
1639767600000,2021-12-17 19:00:00+00:00,9390.009871194285
1639771200000,2021-12-17 20:00:00+00:00,9390.009871194285
1639774800000,2021-12-17 21:00:00+00:00,9390.009871194285
1639778400000,2021-12-17 22:00:00+00:00,9390.009871194285
1639782000000,2021-12-17 23:00:00+00:00,9390.009871194285
1639785600000,2021-12-18 00:00:00+00:00,9390.009871194285
1639789200000,2021-12-18 01:00:00+00:00,9390.009871194285
1639792800000,2021-12-18 02:00:00+00:00,9390.009871194285
1639796400000,2021-12-18 03:00:00+00:00,9390.009871194285
1639800000000,2021-12-18 04:00:00+00:00,9390.009871194285
1639803600000,2021-12-18 05:00:00+00:00,9390.009871194285
1639807200000,2021-12-18 06:00:00+00:00,9390.009871194285
1639810800000,2021-12-18 07:00:00+00:00,9390.009871194285
1639814400000,2021-12-18 08:00:00+00:00,9390.009871194285
1639818000000,2021-12-18 09:00:00+00:00,9390.009871194285
1639821600000,2021-12-18 10:00:00+00:00,9390.009871194285
1639825200000,2021-12-18 11:00:00+00:00,9390.009871194285
1639828800000,2021-12-18 12:00:00+00:00,9390.009871194285
1639832400000,2021-12-18 13:00:00+00:00,9390.009871194285
1639836000000,2021-12-18 14:00:00+00:00,9390.009871194285
1639839600000,2021-12-18 15:00:00+00:00,9390.009871194285
1639843200000,2021-12-18 16:00:00+00:00,9390.009871194285
1639846800000,2021-12-18 17:00:00+00:00,9390.009871194285
1639850400000,2021-12-18 18:00:00+00:00,9390.009871194285
1639854000000,2021-12-18 19:00:00+00:00,9390.009871194285
1639857600000,2021-12-18 20:00:00+00:00,9390.009871194285
1639861200000,2021-12-18 21:00:00+00:00,9390.009871194285
1639864800000,2021-12-18 22:00:00+00:00,9390.009871194285
1639868400000,2021-12-18 23:00:00+00:00,9390.009871194285
1639872000000,2021-12-19 00:00:00+00:00,9390.009871194285
1639875600000,2021-12-19 01:00:00+00:00,9390.009871194285
1639879200000,2021-12-19 02:00:00+00:00,9390.009871194285
1639882800000,2021-12-19 03:00:00+00:00,9390.009871194285
1639886400000,2021-12-19 04:00:00+00:00,9390.009871194285
1639890000000,2021-12-19 05:00:00+00:00,9390.009871194285
1639893600000,2021-12-19 06:00:00+00:00,9390.009871194285
1639897200000,2021-12-19 07:00:00+00:00,9390.009871194285
1639900800000,2021-12-19 08:00:00+00:00,9390.009871194285
1639904400000,2021-12-19 09:00:00+00:00,9390.009871194285
1639908000000,2021-12-19 10:00:00+00:00,9390.009871194285
1639911600000,2021-12-19 11:00:00+00:00,9390.009871194285
1639915200000,2021-12-19 12:00:00+00:00,9390.009871194285
1639918800000,2021-12-19 13:00:00+00:00,9390.009871194285
1639922400000,2021-12-19 14:00:00+00:00,9390.009871194285
1639926000000,2021-12-19 15:00:00+00:00,9390.009871194285
1639929600000,2021-12-19 16:00:00+00:00,9390.009871194285
1639933200000,2021-12-19 17:00:00+00:00,9390.009871194285
1639936800000,2021-12-19 18:00:00+00:00,9390.009871194285
1639940400000,2021-12-19 19:00:00+00:00,9390.009871194285
1639944000000,2021-12-19 20:00:00+00:00,9390.009871194285
1639947600000,2021-12-19 21:00:00+00:00,9390.009871194285
1639951200000,2021-12-19 22:00:00+00:00,9390.009871194285
1639954800000,2021-12-19 23:00:00+00:00,9390.009871194285
1639958400000,2021-12-20 00:00:00+00:00,9390.009871194285
1639962000000,2021-12-20 01:00:00+00:00,9390.009871194285
1639965600000,2021-12-20 02:00:00+00:00,9390.009871194285
1639969200000,2021-12-20 03:00:00+00:00,9390.009871194285
1639972800000,2021-12-20 04:00:00+00:00,9390.009871194285
1639976400000,2021-12-20 05:00:00+00:00,9390.009871194285
1639980000000,2021-12-20 06:00:00+00:00,9390.009871194285
1639983600000,2021-12-20 07:00:00+00:00,9390.009871194285
1639987200000,2021-12-20 08:00:00+00:00,9390.009871194285
1639990800000,2021-12-20 09:00:00+00:00,9390.009871194285
1639994400000,2021-12-20 10:00:00+00:00,9390.009871194285
1639998000000,2021-12-20 11:00:00+00:00,9390.009871194285
1640001600000,2021-12-20 12:00:00+00:00,9390.009871194285
1640005200000,2021-12-20 13:00:00+00:00,9390.009871194285
1640008800000,2021-12-20 14:00:00+00:00,9390.009871194285
1640012400000,2021-12-20 15:00:00+00:00,9390.009871194285
1640016000000,2021-12-20 16:00:00+00:00,9390.009871194285
1640019600000,2021-12-20 17:00:00+00:00,9390.009871194285
1640023200000,2021-12-20 18:00:00+00:00,9390.009871194285
1640026800000,2021-12-20 19:00:00+00:00,9390.009871194285
1640030400000,2021-12-20 20:00:00+00:00,9390.009871194285
1640034000000,2021-12-20 21:00:00+00:00,9390.009871194285
1640037600000,2021-12-20 22:00:00+00:00,9390.009871194285
1640041200000,2021-12-20 23:00:00+00:00,9390.009871194285
1640044800000,2021-12-21 00:00:00+00:00,9390.009871194285
1640048400000,2021-12-21 01:00:00+00:00,9390.009871194285
1640052000000,2021-12-21 02:00:00+00:00,9390.009871194285
1640055600000,2021-12-21 03:00:00+00:00,9390.009871194285
1640059200000,2021-12-21 04:00:00+00:00,9390.009871194285
1640062800000,2021-12-21 05:00:00+00:00,9390.009871194285
1640066400000,2021-12-21 06:00:00+00:00,9390.009871194285
1640070000000,2021-12-21 07:00:00+00:00,9390.009871194285
1640073600000,2021-12-21 08:00:00+00:00,9390.009871194285
1640077200000,2021-12-21 09:00:00+00:00,9390.009871194285
1640080800000,2021-12-21 10:00:00+00:00,9390.009871194285
1640084400000,2021-12-21 11:00:00+00:00,9390.009871194285
1640088000000,2021-12-21 12:00:00+00:00,9390.009871194285
1640091600000,2021-12-21 13:00:00+00:00,9390.009871194285
1640095200000,2021-12-21 14:00:00+00:00,9390.009871194285
1640098800000,2021-12-21 15:00:00+00:00,9390.009871194285
1640102400000,2021-12-21 16:00:00+00:00,9390.009871194285
1640106000000,2021-12-21 17:00:00+00:00,9390.009871194285
1640109600000,2021-12-21 18:00:00+00:00,9390.009871194285
1640113200000,2021-12-21 19:00:00+00:00,9390.009871194285
1640116800000,2021-12-21 20:00:00+00:00,9390.009871194285
1640120400000,2021-12-21 21:00:00+00:00,9390.009871194285
1640124000000,2021-12-21 22:00:00+00:00,9390.009871194285
